Wohnen;Gewerbe;Schule;;;;;;;;
0,000152235;0,000205753;0,000219679;;;;;;;;
0,000150989;0,000184735;0,000197238;;;;;;;;
0,000142107;0,000158641;0,000169378;;;;;;;;
0,000140112;0,000156513;0,000167106;;;;;;;;
0,000137017;0,000170051;0,00018156;;;;;;;;
0,000135696;0,000170332;0,00018186;;;;;;;;
0,000143654;0,000163949;0,000175045;;;;;;;;
0,000167205;0,000122493;0,000130784;;;;;;;;
0,000178856;9,02E-05;9,63E-05;;;;;;;;
0,000164037;8,46E-05;9,04E-05;;;;;;;;
0,000145625;7,89E-05;8,43E-05;;;;;;;;
0,000147296;7,60E-05;8,12E-05;;;;;;;;
0,000124768;7,16E-05;7,65E-05;;;;;;;;
0,000097947;6,20E-05;6,62E-05;;;;;;;;
0,000082105;5,50E-05;5,87E-05;;;;;;;;
0,000077315;5,13E-05;5,48E-05;;;;;;;;
0,000078063;5,38E-05;5,74E-05;;;;;;;;
0,000082755;6,49E-05;6,93E-05;;;;;;;;
0,000091412;7,15E-05;7,64E-05;;;;;;;;
0,000098148;7,96E-05;8,50E-05;;;;;;;;
0,000117508;0,000113912;0,000121621;;;;;;;;
0,000125192;0,000178367;0,000190439;;;;;;;;
0,000133325;0,000199282;0,00021277;;;;;;;;
0,000140785;0,000202732;0,000216454;;;;;;;;
0,000149891;0,000206558;0,000220539;;;;;;;;
0,000147696;0,000185456;0,000198008;;;;;;;;
0,000141407;0,000159262;0,000170041;;;;;;;;
0,000138614;0,000157125;0,00016776;;;;;;;;
0,000135197;0,000170716;0,00018227;;;;;;;;
0,000132477;0,000170998;0,000182571;;;;;;;;
0,000140634;0,00016459;0,00017573;;;;;;;;
0,000164436;0,000122973;0,000131297;;;;;;;;
0,000178831;9,05E-05;9,67E-05;;;;;;;;
0,000164561;8,50E-05;9,07E-05;;;;;;;;
0,000145375;7,92E-05;8,46E-05;;;;;;;;
0,000148718;7,63E-05;8,15E-05;;;;;;;;
0,000126315;7,19E-05;7,68E-05;;;;;;;;
0,000099619;6,22E-05;6,64E-05;;;;;;;;
0,000083029;5,52E-05;5,90E-05;;;;;;;;
0,000078064;5,15E-05;5,50E-05;;;;;;;;
0,000079162;5,40E-05;5,77E-05;;;;;;;;
0,000083653;6,52E-05;6,96E-05;;;;;;;;
0,00009161;7,18E-05;7,67E-05;;;;;;;;
0,000097548;7,99E-05;8,53E-05;;;;;;;;
0,000117483;0,00011436;0,0001221;;;;;;;;
0,000127138;0,000179067;0,000191186;;;;;;;;
0,000135744;0,000200062;0,000213603;;;;;;;;
0,000142006;0,000203527;0,000217303;;;;;;;;
0,000151537;0,000207368;0,000221404;;;;;;;;
0,000151762;0,000186183;0,000198784;;;;;;;;
0,000144877;0,000159885;0,000170706;;;;;;;;
0,000141209;0,00015774;0,000168416;;;;;;;;
0,00013824;0,000171385;0,000182985;;;;;;;;
0,000134872;0,000171666;0,000183285;;;;;;;;
0,000142706;0,000165234;0,000176417;;;;;;;;
0,000165558;0,000123454;0,00013181;;;;;;;;
0,000175213;9,09E-05;9,70E-05;;;;;;;;
0,000160195;8,53E-05;9,11E-05;;;;;;;;
0,000144078;7,95E-05;8,49E-05;;;;;;;;
0,00014994;7,66E-05;8,18E-05;;;;;;;;
0,000134098;7,29E-05;7,78E-05;;;;;;;;
0,00010875;7,37E-05;7,87E-05;;;;;;;;
0,0000843;7,14E-05;7,62E-05;;;;;;;;
0,000078488;6,46E-05;6,90E-05;;;;;;;;
0,000078413;6,50E-05;6,94E-05;;;;;;;;
0,000081831;6,70E-05;7,16E-05;;;;;;;;
0,000084226;6,87E-05;7,34E-05;;;;;;;;
0,000080185;7,52E-05;8,03E-05;;;;;;;;
0,000097574;0,000122047;0,000130308;;;;;;;;
0,000113666;0,000167564;0,000178905;;;;;;;;
0,000132078;0,00017783;0,000189866;;;;;;;;
0,00014086;0,000182136;0,000194463;;;;;;;;
0,000148644;0,000184667;0,000197165;;;;;;;;
0,000150988;0,000178682;0,000190775;;;;;;;;
0,00014081;0,000150388;0,000160567;;;;;;;;
0,00013557;0,000109698;0,000117122;;;;;;;;
0,000129856;8,53E-05;9,10E-05;;;;;;;;
0,000128585;7,31E-05;7,80E-05;;;;;;;;
0,000137367;7,74E-05;8,26E-05;;;;;;;;
0,000159696;7,98E-05;8,52E-05;;;;;;;;
0,000167429;8,33E-05;8,89E-05;;;;;;;;
0,00015266;8,64E-05;9,22E-05;;;;;;;;
0,000136219;8,14E-05;8,69E-05;;;;;;;;
0,000144676;7,43E-05;7,93E-05;;;;;;;;
0,000126788;6,73E-05;7,18E-05;;;;;;;;
0,00010169;6,03E-05;6,44E-05;;;;;;;;
0,000086446;5,18E-05;5,53E-05;;;;;;;;
0,000078663;4,51E-05;4,82E-05;;;;;;;;
0,000077041;4,20E-05;4,48E-05;;;;;;;;
0,000078538;4,17E-05;4,45E-05;;;;;;;;
0,000079711;4,33E-05;4,62E-05;;;;;;;;
0,000074047;4,36E-05;4,65E-05;;;;;;;;
0,000082705;4,87E-05;5,20E-05;;;;;;;;
0,000098921;5,14E-05;5,49E-05;;;;;;;;
0,000119479;6,05E-05;6,46E-05;;;;;;;;
0,000138464;6,70E-05;7,16E-05;;;;;;;;
0,000151811;7,51E-05;8,02E-05;;;;;;;;
0,000155478;7,89E-05;8,42E-05;;;;;;;;
0,00014273;7,60E-05;8,11E-05;;;;;;;;
0,000134972;6,85E-05;7,32E-05;;;;;;;;
0,000127612;6,20E-05;6,62E-05;;;;;;;;
0,000122148;5,97E-05;6,37E-05;;;;;;;;
0,000129008;7,22E-05;7,71E-05;;;;;;;;
0,000154432;7,66E-05;8,18E-05;;;;;;;;
0,000171146;8,15E-05;8,70E-05;;;;;;;;
0,0001577;8,35E-05;8,91E-05;;;;;;;;
0,00014046;7,66E-05;8,18E-05;;;;;;;;
0,000140585;6,69E-05;7,14E-05;;;;;;;;
0,000121899;6,32E-05;6,75E-05;;;;;;;;
0,000095727;6,30E-05;6,72E-05;;;;;;;;
0,000079885;5,59E-05;5,97E-05;;;;;;;;
0,000077815;5,21E-05;5,57E-05;;;;;;;;
0,000081133;5,47E-05;5,83E-05;;;;;;;;
0,000087544;6,60E-05;7,04E-05;;;;;;;;
0,000096526;7,27E-05;7,76E-05;;;;;;;;
0,000110348;8,09E-05;8,63E-05;;;;;;;;
0,000124568;0,000115717;0,000123549;;;;;;;;
0,000129731;0,000181192;0,000193455;;;;;;;;
0,000135146;0,000202438;0,00021614;;;;;;;;
0,000138389;0,000205943;0,000219882;;;;;;;;
0,000149391;0,000209829;0,000224031;;;;;;;;
0,000149792;0,000188394;0,000201145;;;;;;;;
0,000141609;0,000161784;0,000172734;;;;;;;;
0,000142681;0,000159613;0,000170416;;;;;;;;
0,000142531;0,00017342;0,000185157;;;;;;;;
0,000144352;0,000173706;0,000185463;;;;;;;;
0,00017711;0,000167196;0,000178512;;;;;;;;
0,000187414;0,00012492;0,000133375;;;;;;;;
0,000178207;9,20E-05;9,82E-05;;;;;;;;
0,000161567;8,63E-05;9,22E-05;;;;;;;;
0,000143378;8,05E-05;8,59E-05;;;;;;;;
0,000151911;7,75E-05;8,28E-05;;;;;;;;
0,000126888;7,31E-05;7,80E-05;;;;;;;;
0,000098697;6,32E-05;6,75E-05;;;;;;;;
0,000083702;5,61E-05;5,99E-05;;;;;;;;
0,000081856;5,23E-05;5,59E-05;;;;;;;;
0,000085024;5,49E-05;5,86E-05;;;;;;;;
0,000089191;6,62E-05;7,07E-05;;;;;;;;
0,000098273;7,29E-05;7,79E-05;;;;;;;;
0,000109947;8,12E-05;8,67E-05;;;;;;;;
0,000124868;0,000116174;0,000124036;;;;;;;;
0,00012861;0,000181909;0,000194221;;;;;;;;
0,000134323;0,00020324;0,000216996;;;;;;;;
0,000140061;0,000206758;0,000220752;;;;;;;;
0,000150515;0,00021066;0,000224918;;;;;;;;
0,000148094;0,000189138;0,000201939;;;;;;;;
0,000137416;0,000162424;0,000173417;;;;;;;;
0,000140684;0,000160246;0,000171092;;;;;;;;
0,00014056;0,000174106;0,00018589;;;;;;;;
0,000145201;0,000174393;0,000186196;;;;;;;;
0,000176985;0,000167859;0,00017922;;;;;;;;
0,000190957;0,000125414;0,000133903;;;;;;;;
0,000182324;9,23E-05;9,86E-05;;;;;;;;
0,000164112;8,67E-05;9,25E-05;;;;;;;;
0,000145401;8,08E-05;8,63E-05;;;;;;;;
0,000155204;7,78E-05;8,31E-05;;;;;;;;
0,00012831;7,33E-05;7,83E-05;;;;;;;;
0,000100319;6,34E-05;6,77E-05;;;;;;;;
0,000085175;5,63E-05;6,01E-05;;;;;;;;
0,000081981;5,25E-05;5,61E-05;;;;;;;;
0,000085075;5,51E-05;5,88E-05;;;;;;;;
0,000089267;6,65E-05;7,10E-05;;;;;;;;
0,000098497;7,32E-05;7,82E-05;;;;;;;;
0,000110522;8,15E-05;8,70E-05;;;;;;;;
0,000128061;0,000116636;0,00012453;;;;;;;;
0,000132527;0,000182631;0,000194992;;;;;;;;
0,000136768;0,000204045;0,000217856;;;;;;;;
0,000139935;0,000207579;0,000221629;;;;;;;;
0,000149466;0,000211496;0,000225811;;;;;;;;
0,000150414;0,00018989;0,000202742;;;;;;;;
0,000144527;0,000163069;0,000174106;;;;;;;;
0,00014812;0,000160882;0,000171771;;;;;;;;
0,000148195;0,000174797;0,000186628;;;;;;;;
0,000154581;0,000175085;0,000186935;;;;;;;;
0,000182773;0,000168525;0,000179931;;;;;;;;
0,000189209;0,000125913;0,000134436;;;;;;;;
0,00018175;9,27E-05;9,90E-05;;;;;;;;
0,000165334;8,70E-05;9,29E-05;;;;;;;;
0,000145449;8,11E-05;8,66E-05;;;;;;;;
0,000156327;7,82E-05;8,34E-05;;;;;;;;
0,000129833;7,36E-05;7,86E-05;;;;;;;;
0,000101042;6,37E-05;6,80E-05;;;;;;;;
0,000083902;5,66E-05;6,04E-05;;;;;;;;
0,000080682;5,27E-05;5,63E-05;;;;;;;;
0,000083303;5,53E-05;5,90E-05;;;;;;;;
0,00008944;6,67E-05;7,13E-05;;;;;;;;
0,00009902;7,35E-05;7,85E-05;;;;;;;;
0,000109899;8,18E-05;8,74E-05;;;;;;;;
0,000126663;0,000117098;0,000125023;;;;;;;;
0,00013073;0,000183357;0,000195767;;;;;;;;
0,000135871;0,000204857;0,000218723;;;;;;;;
0,000141009;0,000208403;0,000222509;;;;;;;;
0,000150065;0,000212337;0,000226709;;;;;;;;
0,000148668;0,000190645;0,000203548;;;;;;;;
0,000143155;0,000163717;0,000174798;;;;;;;;
0,00014742;0,00016152;0,000172452;;;;;;;;
0,000147346;0,000175491;0,000187369;;;;;;;;
0,000151861;0,00017578;0,000187677;;;;;;;;
0,000180378;0,000169194;0,000180645;;;;;;;;
0,000188561;0,000126413;0,000134969;;;;;;;;
0,000180053;9,31E-05;9,94E-05;;;;;;;;
0,000163837;8,73E-05;9,33E-05;;;;;;;;
0,000144826;8,14E-05;8,69E-05;;;;;;;;
0,000156627;7,85E-05;8,38E-05;;;;;;;;
0,000130356;7,39E-05;7,89E-05;;;;;;;;
0,000100767;6,40E-05;6,83E-05;;;;;;;;
0,000083728;5,68E-05;6,06E-05;;;;;;;;
0,000081806;5,30E-05;5,65E-05;;;;;;;;
0,0000845;5,55E-05;5,93E-05;;;;;;;;
0,000088717;6,70E-05;7,15E-05;;;;;;;;
0,000098497;7,38E-05;7,88E-05;;;;;;;;
0,000108951;8,21E-05;8,77E-05;;;;;;;;
0,000127362;0,000117565;0,000125522;;;;;;;;
0,000131854;0,000184087;0,000196546;;;;;;;;
0,000137816;0,000205673;0,000219594;;;;;;;;
0,000141459;0,000209233;0,000223395;;;;;;;;
0,000150464;0,000213181;0,00022761;;;;;;;;
0,000148693;0,000191402;0,000204356;;;;;;;;
0,000143204;0,000164367;0,000175492;;;;;;;;
0,000144826;0,000162164;0,00017314;;;;;;;;
0,000145175;0,000176189;0,000188114;;;;;;;;
0,000151712;0,00017648;0,000188424;;;;;;;;
0,000179604;0,000169866;0,000181363;;;;;;;;
0,000183895;0,000126916;0,000135506;;;;;;;;
0,000174839;9,34E-05;9,98E-05;;;;;;;;
0,000159147;8,77E-05;9,36E-05;;;;;;;;
0,00014293;8,18E-05;8,73E-05;;;;;;;;
0,000158623;7,88E-05;8,41E-05;;;;;;;;
0,000137542;7,49E-05;8,00E-05;;;;;;;;
0,000108626;7,57E-05;8,09E-05;;;;;;;;
0,00008964;7,34E-05;7,83E-05;;;;;;;;
0,000084601;6,64E-05;7,09E-05;;;;;;;;
0,000086896;6,68E-05;7,13E-05;;;;;;;;
0,000089041;6,89E-05;7,36E-05;;;;;;;;
0,000089291;7,07E-05;7,55E-05;;;;;;;;
0,000083054;7,73E-05;8,26E-05;;;;;;;;
0,000098846;0,000125475;0,000133968;;;;;;;;
0,000117982;0,00017227;0,00018393;;;;;;;;
0,000138538;0,000182826;0,0001952;;;;;;;;
0,000149866;0,000187252;0,000199925;;;;;;;;
0,00015992;0,000189855;0,000202705;;;;;;;;
0,000161492;0,000183702;0,000196135;;;;;;;;
0,000154606;0,000154613;0,000165078;;;;;;;;
0,000154182;0,000112779;0,000120412;;;;;;;;
0,000148518;8,77E-05;9,36E-05;;;;;;;;
0,000149742;7,51E-05;8,02E-05;;;;;;;;
0,000176935;7,95E-05;8,49E-05;;;;;;;;
0,000182473;8,20E-05;8,76E-05;;;;;;;;
0,000171348;8,56E-05;9,14E-05;;;;;;;;
0,000153957;8,88E-05;9,48E-05;;;;;;;;
0,000138115;8,37E-05;8,94E-05;;;;;;;;
0,000158573;7,63E-05;8,15E-05;;;;;;;;
0,000141308;6,92E-05;7,38E-05;;;;;;;;
0,000113117;6,20E-05;6,62E-05;;;;;;;;
0,000091836;5,32E-05;5,68E-05;;;;;;;;
0,000085274;4,64E-05;4,95E-05;;;;;;;;
0,000085922;4,31E-05;4,61E-05;;;;;;;;
0,00008722;4,29E-05;4,58E-05;;;;;;;;
0,000085898;4,45E-05;4,75E-05;;;;;;;;
0,000076317;4,48E-05;4,78E-05;;;;;;;;
0,000086521;5,01E-05;5,35E-05;;;;;;;;
0,000106405;5,29E-05;5,65E-05;;;;;;;;
0,000130281;6,22E-05;6,64E-05;;;;;;;;
0,000147571;6,89E-05;7,36E-05;;;;;;;;
0,000165209;7,72E-05;8,24E-05;;;;;;;;
0,000164536;8,11E-05;8,66E-05;;;;;;;;
0,000152309;7,81E-05;8,34E-05;;;;;;;;
0,00015009;7,05E-05;7,52E-05;;;;;;;;
0,000143204;6,37E-05;6,80E-05;;;;;;;;
0,000143304;6,13E-05;6,55E-05;;;;;;;;
0,000176012;7,42E-05;7,93E-05;;;;;;;;
0,000185942;7,87E-05;8,41E-05;;;;;;;;
0,000175887;8,38E-05;8,95E-05;;;;;;;;
0,000160469;8,58E-05;9,16E-05;;;;;;;;
0,000141309;7,87E-05;8,41E-05;;;;;;;;
0,000157201;6,88E-05;7,34E-05;;;;;;;;
0,000133823;6,50E-05;6,94E-05;;;;;;;;
0,000095727;6,47E-05;6,91E-05;;;;;;;;
0,000079885;5,75E-05;6,14E-05;;;;;;;;
0,000077815;5,36E-05;5,72E-05;;;;;;;;
0,000081133;5,62E-05;6,00E-05;;;;;;;;
0,000087544;6,78E-05;7,24E-05;;;;;;;;
0,000096526;7,47E-05;7,98E-05;;;;;;;;
0,000110348;8,31E-05;8,88E-05;;;;;;;;
0,000124568;0,000118976;0,000127028;;;;;;;;
0,000129731;0,000186298;0,000198907;;;;;;;;
0,000135146;0,000208142;0,00022223;;;;;;;;
0,000138389;0,000211746;0,000226078;;;;;;;;
0,000149391;0,000215742;0,000230344;;;;;;;;
0,000149792;0,000193702;0,000206812;;;;;;;;
0,000141609;0,000166342;0,0001776;;;;;;;;
0,000142681;0,00016411;0,000175217;;;;;;;;
0,000142531;0,000178305;0,000190373;;;;;;;;
0,000144352;0,000178601;0,000190689;;;;;;;;
0,00017711;0,000171908;0,000183543;;;;;;;;
0,000187414;0,00012844;0,000137134;;;;;;;;
0,000178207;9,46E-05;1,01E-04;;;;;;;;
0,000161567;8,87E-05;9,48E-05;;;;;;;;
0,000143378;8,27E-05;8,83E-05;;;;;;;;
0,000151911;7,97E-05;8,51E-05;;;;;;;;
0,000126888;7,51E-05;8,02E-05;;;;;;;;
0,000098697;6,50E-05;6,94E-05;;;;;;;;
0,000083702;5,77E-05;6,16E-05;;;;;;;;
0,000081856;5,38E-05;5,74E-05;;;;;;;;
0,000085024;5,64E-05;6,02E-05;;;;;;;;
0,000089191;6,81E-05;7,27E-05;;;;;;;;
0,000098273;7,50E-05;8,01E-05;;;;;;;;
0,000109947;8,35E-05;8,91E-05;;;;;;;;
0,000124868;0,000119451;0,000127536;;;;;;;;
0,00012861;0,000187041;0,0001997;;;;;;;;
0,000134323;0,000208972;0,000223116;;;;;;;;
0,000140061;0,000212591;0,00022698;;;;;;;;
0,000150515;0,000216603;0,000231264;;;;;;;;
0,000148094;0,000194475;0,000207637;;;;;;;;
0,000137416;0,000167005;0,000178308;;;;;;;;
0,000140684;0,000164766;0,000175918;;;;;;;;
0,00014056;0,000179018;0,000191134;;;;;;;;
0,000145201;0,000179312;0,000191448;;;;;;;;
0,000176985;0,000172594;0,000184275;;;;;;;;
0,000190957;0,000128952;0,00013768;;;;;;;;
0,000182324;9,49E-05;1,01E-04;;;;;;;;
0,000164112;8,91E-05;9,51E-05;;;;;;;;
0,000145401;8,31E-05;8,87E-05;;;;;;;;
0,000155204;8,00E-05;8,55E-05;;;;;;;;
0,00012831;7,54E-05;8,05E-05;;;;;;;;
0,000100319;6,52E-05;6,97E-05;;;;;;;;
0,000085175;5,79E-05;6,18E-05;;;;;;;;
0,000081981;5,40E-05;5,77E-05;;;;;;;;
0,000085075;5,66E-05;6,05E-05;;;;;;;;
0,000089267;6,84E-05;7,30E-05;;;;;;;;
0,000098497;7,53E-05;8,04E-05;;;;;;;;
0,000110522;8,38E-05;8,95E-05;;;;;;;;
0,000128061;0,000119928;0,000128046;;;;;;;;
0,000132527;0,000187788;0,000200498;;;;;;;;
0,000136768;0,000209807;0,000224008;;;;;;;;
0,000139935;0,00021344;0,000227887;;;;;;;;
0,000149466;0,000217467;0,000232186;;;;;;;;
0,000150414;0,000195251;0,000208466;;;;;;;;
0,000144527;0,000167672;0,00017902;;;;;;;;
0,00014812;0,000165424;0,00017662;;;;;;;;
0,000148195;0,000179732;0,000191896;;;;;;;;
0,000154581;0,000180029;0,000192214;;;;;;;;
0,000182773;0,000173282;0,00018501;;;;;;;;
0,000189209;0,000129467;0,00013823;;;;;;;;
0,00018175;9,53E-05;1,02E-04;;;;;;;;
0,000165334;8,95E-05;9,55E-05;;;;;;;;
0,000145449;8,34E-05;8,90E-05;;;;;;;;
0,000156327;8,04E-05;8,58E-05;;;;;;;;
0,000129833;7,57E-05;8,08E-05;;;;;;;;
0,000101042;6,55E-05;6,99E-05;;;;;;;;
0,000083902;5,82E-05;6,21E-05;;;;;;;;
0,000080682;5,42E-05;5,79E-05;;;;;;;;
0,000083303;5,69E-05;6,07E-05;;;;;;;;
0,00008944;6,86E-05;7,33E-05;;;;;;;;
0,00009902;7,56E-05;8,07E-05;;;;;;;;
0,000109899;8,41E-05;8,98E-05;;;;;;;;
0,000126663;0,000120407;0,000128557;;;;;;;;
0,00013073;0,000188539;0,000201299;;;;;;;;
0,000135871;0,000210645;0,000224902;;;;;;;;
0,000141009;0,000214291;0,000228795;;;;;;;;
0,000150065;0,000218336;0,000233114;;;;;;;;
0,000148668;0,00019603;0,000209297;;;;;;;;
0,000143155;0,000168343;0,000179737;;;;;;;;
0,00014742;0,000166085;0,000177326;;;;;;;;
0,000147346;0,00018045;0,000192663;;;;;;;;
0,000151861;0,000180748;0,000192981;;;;;;;;
0,000180378;0,000173975;0,00018575;;;;;;;;
0,000188561;0,000129984;0,000138782;;;;;;;;
0,000180053;9,57E-05;1,02E-04;;;;;;;;
0,000163837;8,98E-05;9,59E-05;;;;;;;;
0,000144826;8,37E-05;8,94E-05;;;;;;;;
0,000156627;8,07E-05;8,61E-05;;;;;;;;
0,000130356;7,60E-05;8,12E-05;;;;;;;;
0,000100767;6,58E-05;7,02E-05;;;;;;;;
0,000083728;5,84E-05;6,23E-05;;;;;;;;
0,000081806;5,45E-05;5,81E-05;;;;;;;;
0,0000845;5,71E-05;6,10E-05;;;;;;;;
0,000088717;6,89E-05;7,36E-05;;;;;;;;
0,000098497;7,59E-05;8,10E-05;;;;;;;;
0,000108951;8,45E-05;9,02E-05;;;;;;;;
0,000127362;0,000120888;0,000129071;;;;;;;;
0,000131854;0,00018929;0,000202101;;;;;;;;
0,000137816;0,000211486;0,0002258;;;;;;;;
0,000141459;0,000215148;0,00022971;;;;;;;;
0,000150464;0,000219207;0,000234044;;;;;;;;
0,000148693;0,000196813;0,000210133;;;;;;;;
0,000143204;0,000169014;0,000180453;;;;;;;;
0,000144826;0,000166748;0,000178034;;;;;;;;
0,000145175;0,00018117;0,000193432;;;;;;;;
0,000151712;0,000181469;0,000193751;;;;;;;;
0,000179604;0,000174669;0,000186491;;;;;;;;
0,000183895;0,000130503;0,000139336;;;;;;;;
0,000174839;9,61E-05;1,03E-04;;;;;;;;
0,000159147;9,02E-05;9,63E-05;;;;;;;;
0,00014293;8,41E-05;8,98E-05;;;;;;;;
0,000158623;8,10E-05;8,65E-05;;;;;;;;
0,000137542;7,70E-05;8,22E-05;;;;;;;;
0,000108626;7,79E-05;8,31E-05;;;;;;;;
0,00008964;7,55E-05;8,06E-05;;;;;;;;
0,000084601;6,83E-05;7,29E-05;;;;;;;;
0,000086896;6,87E-05;7,33E-05;;;;;;;;
0,000089041;7,09E-05;7,57E-05;;;;;;;;
0,000089291;7,27E-05;7,76E-05;;;;;;;;
0,000083054;7,95E-05;8,49E-05;;;;;;;;
0,000098846;0,000129023;0,000137756;;;;;;;;
0,000117982;0,00017714;0,000189129;;;;;;;;
0,000138538;0,000187997;0,000200721;;;;;;;;
0,000149866;0,000192547;0,000205579;;;;;;;;
0,00015992;0,000195222;0,000208435;;;;;;;;
0,000161492;0,000188896;0,000201681;;;;;;;;
0,000154606;0,000158983;0,000169743;;;;;;;;
0,000154182;0,000115968;0,000123817;;;;;;;;
0,000148518;9,01E-05;9,62E-05;;;;;;;;
0,000149742;7,72E-05;8,25E-05;;;;;;;;
0,000176935;8,18E-05;8,73E-05;;;;;;;;
0,000182473;8,43E-05;9,00E-05;;;;;;;;
0,000171348;8,80E-05;9,40E-05;;;;;;;;
0,000153957;9,13E-05;9,75E-05;;;;;;;;
0,000138115;8,61E-05;9,19E-05;;;;;;;;
0,000158573;7,85E-05;8,38E-05;;;;;;;;
0,000141308;7,11E-05;7,59E-05;;;;;;;;
0,000113117;6,38E-05;6,81E-05;;;;;;;;
0,000091836;5,47E-05;8,08E-05;;;;;;;;
0,000085274;4,77E-05;8,08E-05;;;;;;;;
0,000085922;4,49E-05;8,08E-05;;;;;;;;
0,000085922;4,44E-05;8,08E-05;;;;;;;;
0,00008722;4,41E-05;8,08E-05;;;;;;;;
0,000085898;4,57E-05;8,08E-05;;;;;;;;
0,000076317;4,61E-05;8,08E-05;;;;;;;;
0,000086521;5,15E-05;8,08E-05;;;;;;;;
0,000106405;5,44E-05;8,08E-05;;;;;;;;
0,000130281;6,40E-05;8,08E-05;;;;;;;;
0,000147571;7,09E-05;8,08E-05;;;;;;;;
0,000165209;7,94E-05;8,08E-05;;;;;;;;
0,000164536;8,34E-05;8,08E-05;;;;;;;;
0,000152309;8,03E-05;8,08E-05;;;;;;;;
0,00015009;7,25E-05;8,08E-05;;;;;;;;
0,000143204;6,55E-05;8,08E-05;;;;;;;;
0,000143304;6,31E-05;8,08E-05;;;;;;;;
0,000176012;7,63E-05;8,08E-05;;;;;;;;
0,000185942;8,10E-05;8,08E-05;;;;;;;;
0,000175887;8,62E-05;8,08E-05;;;;;;;;
0,000160469;8,83E-05;8,08E-05;;;;;;;;
0,000141309;8,10E-05;8,08E-05;;;;;;;;
0,000157201;7,07E-05;8,08E-05;;;;;;;;
0,000133823;6,68E-05;8,08E-05;;;;;;;;
0,000095727;6,66E-05;8,08E-05;;;;;;;;
0,000079885;5,91E-05;8,08E-05;;;;;;;;
0,000077815;5,51E-05;8,08E-05;;;;;;;;
0,000081133;5,78E-05;8,08E-05;;;;;;;;
0,000087544;6,97E-05;8,08E-05;;;;;;;;
0,000096526;7,68E-05;8,08E-05;;;;;;;;
0,000110348;8,55E-05;8,08E-05;;;;;;;;
0,000124568;0,00012234;8,08E-05;;;;;;;;
0,000129731;0,000191563;8,08E-05;;;;;;;;
0,000135146;0,000214026;8,08E-05;;;;;;;;
0,000138389;0,00021773;8,08E-05;;;;;;;;
0,000149391;0,000221839;8,08E-05;;;;;;;;
0,000149792;0,000199177;8,08E-05;;;;;;;;
0,000141609;0,000171044;8,08E-05;;;;;;;;
0,000142681;0,00016875;8,08E-05;;;;;;;;
0,000142531;0,000183346;8,08E-05;;;;;;;;
0,000144352;0,000183648;8,08E-05;;;;;;;;
0,00017711;0,000176766;8,08E-05;;;;;;;;
0,000187414;0,00013207;8,08E-05;;;;;;;;
0,000178207;9,72E-05;8,08E-05;;;;;;;;
0,000161567;9,13E-05;8,08E-05;;;;;;;;
0,000143378;8,51E-05;8,08E-05;;;;;;;;
0,000151911;8,20E-05;8,08E-05;;;;;;;;
0,000126888;7,72E-05;8,08E-05;;;;;;;;
0,000098697;6,68E-05;8,08E-05;;;;;;;;
0,000083702;5,93E-05;8,08E-05;;;;;;;;
0,000081856;5,53E-05;8,08E-05;;;;;;;;
0,000085024;5,80E-05;8,08E-05;;;;;;;;
0,000089191;7,00E-05;8,08E-05;;;;;;;;
0,000098273;7,71E-05;8,08E-05;;;;;;;;
0,000109947;8,58E-05;8,08E-05;;;;;;;;
0,000124868;0,000122825;8,08E-05;;;;;;;;
0,00012861;0,000192326;8,08E-05;;;;;;;;
0,000134323;0,000214876;8,08E-05;;;;;;;;
0,000140061;0,000218597;8,08E-05;;;;;;;;
0,000150515;0,000222722;8,08E-05;;;;;;;;
0,000148094;0,000199969;8,08E-05;;;;;;;;
0,000137416;0,000171724;8,08E-05;;;;;;;;
0,000140684;0,000169421;8,08E-05;;;;;;;;
0,00014056;0,000184075;8,08E-05;;;;;;;;
0,000145201;0,000184378;8,08E-05;;;;;;;;
0,000176985;0,00017747;8,08E-05;;;;;;;;
0,000190957;0,000132597;8,08E-05;;;;;;;;
0,000182324;9,76E-05;8,08E-05;;;;;;;;
0,000164112;9,16E-05;8,08E-05;;;;;;;;
0,000145401;8,54E-05;8,08E-05;;;;;;;;
0,000155204;8,23E-05;8,08E-05;;;;;;;;
0,00012831;7,75E-05;8,08E-05;;;;;;;;
0,000100319;6,71E-05;8,08E-05;;;;;;;;
0,000085175;5,96E-05;8,08E-05;;;;;;;;
0,000081981;5,55E-05;8,08E-05;;;;;;;;
0,000085075;5,82E-05;8,08E-05;;;;;;;;
0,000089267;7,03E-05;8,08E-05;;;;;;;;
0,000098497;7,74E-05;8,08E-05;;;;;;;;
0,000110522;8,62E-05;8,08E-05;;;;;;;;
0,000128061;0,000123314;8,08E-05;;;;;;;;
0,000132527;0,00019309;8,08E-05;;;;;;;;
0,000136768;0,000215731;8,08E-05;;;;;;;;
0,000139935;0,000219465;8,08E-05;;;;;;;;
0,000149466;0,000223608;8,08E-05;;;;;;;;
0,000150414;0,000200764;8,08E-05;;;;;;;;
0,000144527;0,000172407;8,08E-05;;;;;;;;
0,00014812;0,000170093;8,08E-05;;;;;;;;
0,000148195;0,000184807;8,08E-05;;;;;;;;
0,000154581;0,000185112;8,08E-05;;;;;;;;
0,000182773;0,000178175;8,08E-05;;;;;;;;
