Hour;AC Production;DC to AC loss
7644;110,438;12,271
7645;78,080;8,676
7646;36,557;4,062
7647;6,563;0,729
7648;0;0
7649;0;0
7650;0;0
7651;0;0
7652;0;0
7653;0;0
7654;0;0
7655;0;0
7656;0;0
7657;0;0
7658;0;0
7659;0;0
7660;0;0
7661;0;0
7662;0;0
7663;1,435;0,159
7664;10,836;1,204
7665;23,534;2,615
7666;33,618;3,735
7667;37,688;4,188
7668;35,076;3,897
7669;35,572;3,952
7670;23,930;2,659
7671;6,159;0,684
7672;0;0
7673;0;0
7674;0;0
7675;0;0
7676;0;0
7677;0;0
7678;0;0
7679;0;0
7680;0;0
7681;0;0
7682;0;0
7683;0;0
7684;0;0
7685;0;0
7686;0;0
7687;5,386;0,598
7688;26,440;2,938
7689;23,305;2,589
7690;33,338;3,704
7691;37,255;4,139
7692;34,475;3,831
7693;26,351;2,928
7694;14,051;1,561
7695;3,063;0,340
7696;0;0
7697;0;0
7698;0;0
7699;0;0
7700;0;0
7701;0;0
7702;0;0
7703;0;0
7704;0;0
7705;0;0
7706;0;0
7707;0;0
7708;0;0
7709;0;0
7710;0;0
7711;6,189;0,688
7712;39,307;4,367
7713;80,239;8,915
7714;109,150;12,128
7715;130,110;14,457
7716;127,855;14,206
7717;99,409;11,045
7718;47,716;5,302
7719;7,393;0,821
7720;0;0
7721;0;0
7722;0;0
7723;0;0
7724;0;0
7725;0;0
7726;0;0
7727;0;0
7728;0;0
7729;0;0
7730;0;0
7731;0;0
7732;0;0
7733;0;0
7734;0;0
7735;2,198;0,244
7736;18,030;2,003
7737;40,962;4,551
7738;58,986;6,554
7739;65,901;7,322
7740;61,735;6,859
7741;65,705;7,301
7742;43,392;4,821
7743;9,914;1,102
7744;0;0
7745;0;0
7746;0;0
7747;0;0
7748;0;0
7749;0;0
7750;0;0
7751;0;0
7752;0;0
7753;0;0
7754;0;0
7755;0;0
7756;0;0
7757;0;0
7758;0;0
7759;5,146;0,572
7760;35,371;3,930
7761;75,295;8,366
7762;104,530;11,614
7763;125,272;13,919
7764;125,282;13,920
7765;102,501;11,389
7766;56,810;6,312
7767;10,957;1,217
7768;0;0
7769;0;0
7770;0;0
7771;0;0
7772;0;0
7773;0;0
7774;0;0
7775;0;0
7776;0;0
7777;0;0
7778;0;0
7779;0;0
7780;0;0
7781;0;0
7782;0;0
7783;4,848;0,539
7784;32,152;3,572
7785;71,905;7,989
7786;98,754;10,973
7787;123,593;13,733
7788;124,272;13,808
7789;92,805;10,312
7790;40,030;4,448
7791;4,304;0,478
7792;0;0
7793;0;0
7794;0;0
7795;0;0
7796;0;0
7797;0;0
7798;0;0
7799;0;0
7800;0;0
7801;0;0
7802;0;0
7803;0;0
7804;0;0
7805;0;0
7806;0;0
7807;1,040;0,116
7808;8,496;0,944
7809;20,582;2,287
7810;30,131;3,348
7811;34,732;3,859
7812;32,668;3,630
7813;24,557;2,729
7814;12,742;1,416
7815;2,251;0,250
7816;0;0
7817;0;0
7818;0;0
7819;0;0
7820;0;0
7821;0;0
7822;0;0
7823;0;0
7824;0;0
7825;0;0
7826;0;0
7827;0;0
7828;0;0
7829;0;0
7830;0;0
7831;1,044;0,116
7832;8,503;0,945
7833;20,051;2,228
7834;29,545;3,283
7835;34,099;3,789
7836;32,017;3,557
7837;23,951;2,661
7838;12,215;1,357
7839;2,243;0,249
7840;0;0
7841;0;0
7842;0;0
7843;0;0
7844;0;0
7845;0;0
7846;0;0
7847;0;0
7848;0;0
7849;0;0
7850;0;0
7851;0;0
7852;0;0
7853;0;0
7854;0;0
7855;0,656;0,073
7856;7,980;0,887
7857;19,454;2,162
7858;28,899;3,211
7859;33,427;3,714
7860;31,371;3,486
7861;23,381;2,598
7862;12,194;1,355
7863;2,242;0,249
7864;0;0
7865;0;0
7866;0;0
7867;0;0
7868;0;0
7869;0;0
7870;0;0
7871;0;0
7872;0;0
7873;0;0
7874;0;0
7875;0;0
7876;0;0
7877;0;0
7878;0;0
7879;3,525;0,392
7880;28,344;3,149
7881;67,805;7,534
7882;90,886;10,098
7883;110,205;12,245
7884;117,242;13,027
7885;94,695;10,522
7886;49,859;5,540
7887;8,305;0,923
7888;0;0
7889;0;0
7890;0;0
7891;0;0
7892;0;0
7893;0;0
7894;0;0
7895;0;0
7896;0;0
7897;0;0
7898;0;0
7899;0;0
7900;0;0
7901;0;0
7902;0;0
7903;0,649;0,072
7904;6,989;0,777
7905;18,272;2,030
7906;27,562;3,062
7907;32,000;3,556
7908;29,947;3,327
7909;29,921;3,325
7910;18,632;2,070
7911;3,868;0,430
7912;0;0
7913;0;0
7914;0;0
7915;0;0
7916;0;0
7917;0;0
7918;0;0
7919;0;0
7920;0;0
7921;0;0
7922;0;0
7923;0;0
7924;0;0
7925;0;0
7926;0;0
7927;3,053;0,339
7928;25,856;2,873
7929;64,111;7,123
7930;89,177;9,909
7931;107,675;11,964
7932;115,706;12,856
7933;94,374;10,486
7934;50,122;5,569
7935;8,788;0,976
7936;0;0
7937;0;0
7938;0;0
7939;0;0
7940;0;0
7941;0;0
7942;0;0
7943;0;0
7944;0;0
7945;0;0
7946;0;0
7947;0;0
7948;0;0
7949;0;0
7950;0;0
7951;1,432;0,159
7952;15,102;1,678
7953;35,030;3,892
7954;52,970;5,886
7955;60,936;6,771
7956;57,340;6,371
7957;36,228;4,025
7958;14,460;1,607
7959;1,811;0,201
7960;0;0
7961;0;0
7962;0;0
7963;0;0
7964;0;0
7965;0;0
7966;0;0
7967;0;0
7968;0;0
7969;0;0
7970;0;0
7971;0;0
7972;0;0
7973;0;0
7974;0;0
7975;1,030;0,114
7976;12,593;1,399
7977;34,218;3,802
7978;51,940;5,771
7979;59,767;6,641
7980;56,164;6,240
7981;35,311;3,923
7982;14,294;1,588
7983;1,791;0,199
7984;0;0
7985;0;0
7986;0;0
7987;0;0
7988;0;0
7989;0;0
7990;0;0
7991;0;0
7992;0;0
7993;0;0
7994;0;0
7995;0;0
7996;0;0
7997;0;0
7998;0;0
7999;0,652;0,072
8000;6,127;0,681
8001;17,435;1,937
8002;26,294;2,922
8003;30,770;3,419
8004;28,734;3,193
8005;21,778;2,420
8006;10,709;1,190
8007;1,817;0,202
8008;0;0
8009;0;0
8010;0;0
8011;0;0
8012;0;0
8013;0;0
8014;0;0
8015;0;0
8016;0;0
8017;0;0
8018;0;0
8019;0;0
8020;0;0
8021;0;0
8022;0;0
8023;0,665;0,074
8024;7,159;0,795
8025;19,220;2,136
8026;29,279;3,253
8027;33,852;3,761
8028;31,756;3,528
8029;32,227;3,581
8030;20,573;2,286
8031;4,399;0,489
8032;0;0
8033;0;0
8034;0;0
8035;0;0
8036;0;0
8037;0;0
8038;0;0
8039;0;0
8040;0;0
8041;0;0
8042;0;0
8043;0;0
8044;0;0
8045;0;0
8046;0;0
8047;1,041;0,116
8048;13,686;1,521
8049;36,596;4,066
8050;54,842;6,094
8051;63,405;7,045
8052;60,103;6,678
8053;45,622;5,069
8054;23,826;2,647
8055;4,363;0,485
8056;0;0
8057;0;0
8058;0;0
8059;0;0
8060;0;0
8061;0;0
8062;0;0
8063;0;0
8064;0;0
8065;0;0
8066;0;0
8067;0;0
8068;0;0
8069;0;0
8070;0;0
8071;0,303;0,034
8072;6,683;0,743
8073;18,659;2,073
8074;28,669;3,185
8075;32,724;3,636
8076;31,150;3,461
8077;68,898;7,655
8078;50,332;5,592
8079;9,935;1,104
8080;0;0
8081;0;0
8082;0;0
8083;0;0
8084;0;0
8085;0;0
8086;0;0
8087;0;0
8088;0;0
8089;0;0
8090;0;0
8091;0;0
8092;0;0
8093;0;0
8094;0;0
8095;1,866;0,207
8096;25,493;2,833
8097;65,032;7,226
8098;88,764;9,863
8099;112,273;12,475
8100;117,754;13,084
8101;96,532;10,726
8102;54,598;6,066
8103;9,896;1,100
8104;0;0
8105;0;0
8106;0;0
8107;0;0
8108;0;0
8109;0;0
8110;0;0
8111;0;0
8112;0;0
8113;0;0
8114;0;0
8115;0;0
8116;0;0
8117;0;0
8118;0;0
8119;1,459;0,162
8120;24,102;2,678
8121;64,066;7,118
8122;87,759;9,751
8123;102,055;11,339
8124;116,960;12,996
8125;95,795;10,644
8126;54,220;6,024
8127;9,500;1,056
8128;0;0
8129;0;0
8130;0;0
8131;0;0
8132;0;0
8133;0;0
8134;0;0
8135;0;0
8136;0;0
8137;0;0
8138;0;0
8139;0;0
8140;0;0
8141;0;0
8142;0;0
8143;0,306;0,034
8144;6,288;0,699
8145;17,878;1,986
8146;28,013;3,113
8147;32,660;3,629
8148;31,106;3,456
8149;23,415;2,602
8150;11,970;1,330
8151;2,286;0,254
8152;0;0
8153;0;0
8154;0;0
8155;0;0
8156;0;0
8157;0;0
8158;0;0
8159;0;0
8160;0;0
8161;0;0
8162;0;0
8163;0;0
8164;0;0
8165;0;0
8166;0;0
8167;0,306;0,034
8168;5,816;0,646
8169;17,824;1,980
8170;27,370;3,041
8171;32,450;3,606
8172;30,853;3,428
8173;23,204;2,578
8174;11,863;1,318
8175;2,264;0,252
8176;0;0
8177;0;0
8178;0;0
8179;0;0
8180;0;0
8181;0;0
8182;0;0
8183;0;0
8184;0;0
8185;0;0
8186;0;0
8187;0;0
8188;0;0
8189;0;0
8190;0;0
8191;0,303;0,034
8192;5,774;0,642
8193;17,201;1,911
8194;27,205;3,023
8195;31,770;3,530
8196;30,196;3,355
8197;23,124;2,569
8198;11,827;1,314
8199;2,260;0,251
8200;0;0
8201;0;0
8202;0;0
8203;0;0
8204;0;0
8205;0;0
8206;0;0
8207;0;0
8208;0;0
8209;0;0
8210;0;0
8211;0;0
8212;0;0
8213;0;0
8214;0;0
8215;0,305;0,034
8216;5,349;0,594
8217;17,268;1,919
8218;36,008;4,001
8219;52,178;5,798
8220;58,701;6,522
8221;66,612;7,401
8222;43,969;4,885
8223;9,032;1,004
8224;0;0
8225;0;0
8226;0;0
8227;0;0
8228;0;0
8229;0;0
8230;0;0
8231;0;0
8232;0;0
8233;0;0
8234;0;0
8235;0;0
8236;0;0
8237;0;0
8238;0;0
8239;0,299;0,033
8240;7,042;0,782
8241;16,450;1,828
8242;26,294;2,922
8243;30,798;3,422
8244;29,790;3,310
8245;29,764;3,307
8246;19,318;2,146
8247;3,909;0,434
8248;0;0
8249;0;0
8250;0;0
8251;0;0
8252;0;0
8253;0;0
8254;0;0
8255;0;0
8256;0;0
8257;0;0
8258;0;0
8259;0;0
8260;0;0
8261;0;0
8262;0;0
8263;0,295;0,033
8264;9,677;1,075
8265;31,443;3,494
8266;49,727;5,525
8267;58,457;6,495
8268;55,806;6,201
8269;42,888;4,765
8270;21,977;2,442
8271;3,861;0,429
8272;0;0
8273;0;0
8274;0;0
8275;0;0
8276;0;0
8277;0;0
8278;0;0
8279;0;0
8280;0;0
8281;0;0
8282;0;0
8283;0;0
8284;0;0
8285;0;0
8286;0;0
8287;1,038;0,115
8288;19,471;2,163
8289;57,359;6,373
8290;80,741;8,971
8291;93,701;10,411
8292;109,735;12,193
8293;90,523;10,058
8294;52,068;5,785
8295;9,402;1,045
8296;0;0
8297;0;0
8298;0;0
8299;0;0
8300;0;0
8301;0;0
8302;0;0
8303;0;0
8304;0;0
8305;0;0
8306;0;0
8307;0;0
8308;0;0
8309;0;0
8310;0;0
8311;0,673;0,075
8312;16,453;1,828
8313;43,044;4,783
8314;70,986;7,887
8315;88,779;9,864
8316;93,863;10,429
8317;76,947;8,550
8318;43,587;4,843
8319;8,119;0,902
8320;0;0
8321;0;0
8322;0;0
8323;0;0
8324;0;0
8325;0;0
8326;0;0
8327;0;0
8328;0;0
8329;0;0
8330;0;0
8331;0;0
8332;0;0
8333;0;0
8334;0;0
8335;0,307;0,034
8336;10,565;1,174
8337;31,719;3,524
8338;50,706;5,634
8339;59,895;6,655
8340;58,194;6,466
8341;37,791;4,199
8342;15,851;1,761
8343;1,862;0,207
8344;0;0
8345;0;0
8346;0;0
8347;0;0
8348;0;0
8349;0;0
8350;0;0
8351;0;0
8352;0;0
8353;0;0
8354;0;0
8355;0;0
8356;0;0
8357;0;0
8358;0;0
8359;0;0
8360;4,475;0,497
8361;15,892;1,766
8362;25,951;2,883
8363;31,080;3,453
8364;30,034;3,337
8365;22,878;2,542
8366;11,960;1,329
8367;2,284;0,254
8368;0;0
8369;0;0
8370;0;0
8371;0;0
8372;0;0
8373;0;0
8374;0;0
8375;0;0
8376;0;0
8377;0;0
8378;0;0
8379;0;0
8380;0;0
8381;0;0
8382;0;0
8383;0;0
8384;4,504;0,500
8385;16,014;1,779
8386;26,140;2,904
8387;31,279;3,475
8388;30,214;3,357
8389;23,015;2,557
8390;12,036;1,337
8391;2,299;0,255
8392;0;0
8393;0;0
8394;0;0
8395;0;0
8396;0;0
8397;0;0
8398;0;0
8399;0;0
8400;0;0
8401;0;0
8402;0;0
8403;0;0
8404;0;0
8405;0;0
8406;0;0
8407;0;0
8408;4,515;0,502
8409;16,041;1,782
8410;26,174;2,908
8411;31,333;3,481
8412;30,253;3,361
8413;30,746;3,416
8414;19,964;2,218
8415;4,039;0,449
8416;0;0
8417;0;0
8418;0;0
8419;0;0
8420;0;0
8421;0;0
8422;0;0
8423;0;0
8424;0;0
8425;0;0
8426;0;0
8427;0;0
8428;0;0
8429;0;0
8430;0;0
8431;0,302;0,034
8432;5,759;0,640
8433;15,201;1,689
8434;25,158;2,795
8435;30,196;3,355
8436;29,139;3,238
8437;22,584;2,509
8438;11,801;1,311
8439;2,254;0,250
8440;0;0
8441;0;0
8442;0;0
8443;0;0
8444;0;0
8445;0;0
8446;0;0
8447;0;0
8448;0;0
8449;0;0
8450;0;0
8451;0;0
8452;0;0
8453;0;0
8454;0;0
8455;0,302;0,034
8456;7,986;0,887
8457;29,262;3,251
8458;48,213;5,357
8459;57,159;6,351
8460;56,119;6,235
8461;36,833;4,093
8462;15,464;1,718
8463;2,228;0,248
8464;0;0
8465;0;0
8466;0;0
8467;0;0
8468;0;0
8469;0;0
8470;0;0
8471;0;0
8472;0;0
8473;0;0
8474;0;0
8475;0;0
8476;0;0
8477;0;0
8478;0;0
8479;0;0
8480;6,629;0,737
8481;29,468;3,274
8482;63,704;7,078
8483;88,622;9,847
8484;95,346;10,594
8485;79,675;8,853
8486;45,473;5,053
8487;8,426;0,936
8488;0;0
8489;0;0
8490;0;0
8491;0;0
8492;0;0
8493;0;0
8494;0;0
8495;0;0
8496;0;0
8497;0;0
8498;0;0
8499;0;0
8500;0;0
8501;0;0
8502;0;0
8503;0;0
8504;3,988;0,443
8505;15,240;1,693
8506;25,169;2,797
8507;30,236;3,360
8508;29,190;3,243
8509;22,613;2,513
8510;11,812;1,312
8511;2,255;0,251
8512;0;0
8513;0;0
8514;0;0
8515;0;0
8516;0;0
8517;0;0
8518;0;0
8519;0;0
8520;0;0
8521;0;0
8522;0;0
8523;0;0
8524;0;0
8525;0;0
8526;0;0
8527;0,300;0,033
8528;15,301;1,700
8529;51,866;5,763
8530;77,332;8,592
8531;88,614;9,846
8532;76,094;8,455
8533;60,215;6,691
8534;32,871;3,652
8535;6,156;0,684
8536;0;0
8537;0;0
8538;0;0
8539;0;0
8540;0;0
8541;0;0
8542;0;0
8543;0;0
8544;0;0
8545;0;0
8546;0;0
8547;0;0
8548;0;0
8549;0;0
8550;0;0
8551;0,303;0,034
8552;10,430;1,159
8553;39,766;4,418
8554;67,963;7,551
8555;85,361;9,485
8556;91,445;10,161
8557;65,852;7,317
8558;30,244;3,360
8559;4,386;0,487
8560;0;0
8561;0;0
8562;0;0
8563;0;0
8564;0;0
8565;0;0
8566;0;0
8567;0;0
8568;0;0
8569;0;0
8570;0;0
8571;0;0
8572;0;0
8573;0;0
8574;0;0
8575;0;0
8576;4,032;0,448
8577;15,417;1,713
8578;49,046;5,450
8579;78,386;8,710
8580;92,961;10,329
8581;84,074;9,342
8582;52,952;5,884
8583;11,136;1,237
8584;0;0
8585;0;0
8586;0;0
8587;0;0
8588;0;0
8589;0;0
8590;0;0
8591;0;0
8592;0;0
8593;0;0
8594;0;0
8595;0;0
8596;0;0
8597;0;0
8598;0;0
8599;0,310;0,034
8600;15,254;1,695
8601;54,329;6,037
8602;80,526;8,947
8603;87,912;9,768
8604;58,397;6,489
8605;58,366;6,485
8606;37,950;4,217
8607;8,654;0,962
8608;0;0
8609;0;0
8610;0;0
8611;0;0
8612;0;0
8613;0;0
8614;0;0
8615;0;0
8616;0;0
8617;0;0
8618;0;0
8619;0;0
8620;0;0
8621;0;0
8622;0;0
8623;0;0
8624;3,602;0,400
8625;14,994;1,666
8626;25,571;2,841
8627;31,226;3,470
8628;30,668;3,408
8629;23,994;2,666
8630;12,985;1,443
8631;2,723;0,303
8632;0;0
8633;0;0
8634;0;0
8635;0;0
8636;0;0
8637;0;0
8638;0;0
8639;0;0
8640;0;0
8641;0;0
8642;0;0
8643;0;0
8644;0;0
8645;0;0
8646;0;0
8647;0;0
8648;3,585;0,398
8649;14,905;1,656
8650;25,452;2,828
8651;31,120;3,458
8652;30,602;3,400
8653;23,984;2,665
8654;13,007;1,445
8655;2,732;0,304
8656;0;0
8657;0;0
8658;0;0
8659;0;0
8660;0;0
8661;0;0
8662;0;0
8663;0;0
8664;0;0
8665;0;0
8666;0;0
8667;0;0
8668;0;0
8669;0;0
8670;0;0
8671;0;0
8672;3,597;0,400
8673;14,950;1,661
8674;34,278;3,809
8675;51,610;5,734
8676;59,292;6,588
8677;39,918;4,435
8678;17,855;1,984
8679;2,710;0,301
8680;0;0
8681;0;0
8682;0;0
8683;0;0
8684;0;0
8685;0;0
8686;0;0
8687;0;0
8688;0;0
8689;0;0
8690;0;0
8691;0;0
8692;0;0
8693;0;0
8694;0;0
8695;0;0
8696;3,586;0,398
8697;15,404;1,712
8698;34,234;3,804
8699;51,633;5,737
8700;59,932;6,659
8701;39,987;4,443
8702;17,878;1,986
8703;2,714;0,302
8704;0;0
8705;0;0
8706;0;0
8707;0;0
8708;0;0
8709;0;0
8710;0;0
8711;0;0
8712;0;0
8713;0;0
8714;0;0
8715;0;0
8716;0;0
8717;0;0
8718;0;0
8719;0;0
8720;3,602;0,400
8721;15,477;1,720
8722;26,085;2,898
8723;31,746;3,527
8724;31,213;3,468
8725;24,526;2,725
8726;13,977;1,553
8727;2,725;0,303
8728;0;0
8729;0;0
8730;0;0
8731;0;0
8732;0;0
8733;0;0
8734;0;0
8735;0;0
8736;0;0
8737;0;0
8738;0;0
8739;0;0
8740;0;0
8741;0;0
8742;0;0
8743;0;0
8744;6,352;0,706
8745;30,356;3,373
8746;76,032;8,448
8747;99,124;11,014
8748;107,556;11,951
8749;96,838;10,760
8750;60,394;6,710
8751;13,093;1,455
8752;0;0
8753;0;0
8754;0;0
8755;0;0
8756;0;0
8757;0;0
8758;0;0
8759;0;0
