H,Betriebszeit_-,Pers/m2,Qi Sommer W/m²,Qi Winter W/m²,Luftwechsel_Anlage_1_h,Luftwechsel_Infiltration_1_h,Warmwasserbedarf_W_m2,Lüfterstrom_W_m2,"Aufzug, Regelung etc._W_m2",Beleuchtung_W_m2,Nutzerstrom_W_m2,Abwärme W/m²
4080,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.480334549
4081,0.932043871,0.025890108,3.678709887,1.839354943,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.13452577,0.444778156
4082,0.932043871,0.025890108,3.497733967,1.748866984,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.037516514,0.462556352
4083,0.932043871,0.025890108,3.393807201,1.696903601,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.981808228,0.499728945
4084,0.932043871,0.025890108,3.462793072,1.731396536,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.018787004,1.025640326
4085,0.932043871,0.025890108,3.837287797,1.918643898,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.219528931,1.568036943
4086,1,0.030420516,5.795241871,2.897620936,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.961985912,1.201806093
4087,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.067984758
4088,1,0.030420516,8.098742398,4.049371199,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.801932394,1.328516149
4089,1,0.030420516,8.186542597,4.093271298,0.474751742,0.07,3.286285853,0.57570615,0.2,0,3.113387113,1.490782598
4090,1,0.030420516,8.01362996,4.00681498,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.285090874,1.183058176
4091,1,0.030420516,8.110389363,4.055194681,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.336957209,1.136511625
4092,1,0.030420516,8.678402894,4.339201447,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.641431806,1.193401854
4093,1,0.030420516,8.495635133,4.247817567,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.543462062,1.258696322
4094,1,0.030420516,7.745749762,3.872874881,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.141497965,1.125844707
4095,1,0.030420516,7.279871156,3.639935578,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.891771166,1.137481345
4096,1,0.030420516,7.136523893,3.568261946,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.814932151,1.076388996
4097,1,0.030420516,7.413363295,3.706681648,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.963327499,1.029842445
4098,1,0.030420516,7.381916892,3.690958446,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.341279404,1.046004442
4099,0.932043871,0.025890108,9.733494461,4.866747231,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.518232673,0.79032165
4100,0.932043871,0.025890108,9.784561924,4.892280962,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.28121575,0.595731207
4101,0.932043871,0.025890108,8.67233079,4.336165395,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.107367478,0.562114254
4102,0.932043871,0.025890108,8.205556264,4.102778132,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.857160436,0.480657789
4103,0.932043871,0.025890108,5.993003577,2.996501788,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.234284171,0.471607071
4104,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.468697911
4105,0.932043871,0.025890108,3.678709887,1.839354943,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.13452577,0.455768314
4106,0.932043871,0.025890108,3.497733967,1.748866984,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.037516514,0.454152114
4107,0.932043871,0.025890108,3.393807201,1.696903601,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.981808228,0.488092308
4108,0.932043871,0.025890108,3.462793072,1.731396536,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.018787004,1.015296648
4109,0.932043871,0.025890108,3.837287797,1.918643898,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.219528931,1.53215731
4110,1,0.030420516,5.795241871,2.897620936,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.961985912,1.283909037
4111,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.130693306
4112,1,0.030420516,9.411922315,4.705961158,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.801932394,1.311384432
4113,1,0.030420516,8.711814564,4.355907282,0.474751742,0.07,3.286285853,0.57570615,0.2,0,3.113387113,1.231220927
4114,1,0.030420516,8.276265944,4.138132972,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.285090874,1.096753112
4115,1,0.030420516,8.110389363,4.055194681,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.336957209,1.306212593
4116,1,0.030420516,8.678402894,4.339201447,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.641431806,1.097722832
4117,1,0.030420516,8.495635133,4.247817567,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.543462062,1.048913601
4118,1,0.030420516,7.745749762,3.872874881,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.141497965,1.089641834
4119,1,0.030420516,7.279871156,3.639935578,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.891771166,1.090934793
4120,1,0.030420516,7.136523893,3.568261946,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.814932151,1.014326928
4121,1,0.030420516,7.413363295,3.706681648,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.963327499,0.960022618
4122,1,0.030420516,7.381916892,3.690958446,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.341279404,0.52914378
4123,0.932043871,0.025890108,9.733494461,4.866747231,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.518232673,0.512335303
4124,0.932043871,0.025890108,9.784561924,4.892280962,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.28121575,0.597347407
4125,0.932043871,0.025890108,8.67233079,4.336165395,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.107367478,0.562114254
4126,0.932043871,0.025890108,8.205556264,4.102778132,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.857160436,0.485183148
4127,0.932043871,0.025890108,5.993003577,2.996501788,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.234284171,0.468697911
4128,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.482920469
4129,0.932043871,0.025890108,3.678709887,1.839354943,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.13452577,0.453505634
4130,0.932043871,0.025890108,3.497733967,1.748866984,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.037516514,0.453182394
4131,0.932043871,0.025890108,3.393807201,1.696903601,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.981808228,0.506840224
4132,0.932043871,0.025890108,3.462793072,1.731396536,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.018787004,0.540133938
4133,0.932043871,0.025890108,3.837287797,1.918643898,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.219528931,0.504254305
4134,1,0.030420516,5.795241871,2.897620936,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.961985912,0.479364829
4135,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,0.458354233
4136,1,0.030420516,8.098742398,4.049371199,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.801932394,0.478395109
4137,1,0.030420516,8.186542597,4.093271298,0.474751742,0.07,3.286285853,0.57570615,0.2,0,3.113387113,0.47742539
4138,1,0.030420516,8.01362996,4.00681498,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.285090874,0.47419299
4139,1,0.030420516,8.110389363,4.055194681,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.336957209,0.494557106
4140,1,0.030420516,8.678402894,4.339201447,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.641431806,0.470314111
4141,1,0.030420516,8.495635133,4.247817567,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.543462062,0.463202832
4142,1,0.030420516,7.745749762,3.872874881,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.141497965,0.487769068
4143,1,0.030420516,7.279871156,3.639935578,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.891771166,0.492617667
4144,1,0.030420516,7.136523893,3.568261946,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.814932151,0.483890188
4145,1,0.030420516,7.413363295,3.706681648,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.963327499,0.461263393
4146,1,0.030420516,7.381916892,3.690958446,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.341279404,0.482273989
4147,0.932043871,0.025890108,9.733494461,4.866747231,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.518232673,0.498435986
4148,0.932043871,0.025890108,9.784561924,4.892280962,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.28121575,0.576013571
4149,0.932043871,0.025890108,8.67233079,4.336165395,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.107367478,0.577629771
4150,0.932043871,0.025890108,8.205556264,4.102778132,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.857160436,0.47451623
4151,0.932043871,0.025890108,5.993003577,2.996501788,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.234284171,0.466111992
4152,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.480334549
4153,0.932043871,0.025890108,3.678709887,1.839354943,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.13452577,0.444778156
4154,0.932043871,0.025890108,3.497733967,1.748866984,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.037516514,0.453828874
4155,0.932043871,0.025890108,3.393807201,1.696903601,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.981808228,0.495850066
4156,0.932043871,0.025890108,3.462793072,1.731396536,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.018787004,1.052146001
4157,0.932043871,0.025890108,3.837287797,1.918643898,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.219528931,1.5871081
4158,0.932043871,0.025890108,5.222380729,2.611190364,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.961985912,1.263868161
4159,0.932043871,0.025890108,6.888159359,3.44407968,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.573336325,1.071540397
4160,0.932043871,0.025890108,8.102525418,4.051262709,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.801932394,1.128753866
4161,0.932043871,0.025890108,7.402417667,3.701208833,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.848996291,1.238008966
4162,0.932043871,0.025890108,6.966869047,3.483434523,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.756309229,1.180149017
4163,0.932043871,0.025890108,6.800992466,3.400496233,0.372817549,0.07,1.196024257,0.425493664,0.2,0,2.808175564,1.10903623
4164,0.932043871,0.025890108,7.369005997,3.684502998,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.112650161,1.217968089
4165,0.932043871,0.025890108,7.186238236,3.593119118,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.014680417,1.100631992
4166,0.932043871,0.025890108,6.436352865,3.218176432,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.61271632,1.009155089
4167,0.932043871,0.025890108,5.970474259,2.98523713,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.362989521,1.083500275
4168,0.932043871,0.025890108,6.089762979,3.04488149,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.286150507,1.00624593
4169,0.932043871,0.025890108,6.366602382,3.183301191,0.372817549,0.07,3.574929647,0.425493664,0.2,0,2.434545854,0.976184615
4170,0.932043871,0.025890108,7.334327716,3.667163858,0.372817549,0.07,2.773199101,0.425493664,0.2,0,2.812497759,1.000427611
4171,0.932043871,0.025890108,9.733494461,4.866747231,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.253841851,0.728582822
4172,0.932043871,0.025890108,9.784561924,4.892280962,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.28121575,0.590236128
4173,0.932043871,0.025890108,8.67233079,4.336165395,0.372817549,0.07,0.788587422,0.425493664,0.2,0,3.107367478,0.58118541
4174,0.932043871,0.025890108,8.205556264,4.102778132,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.857160436,0.493264147
4175,0.932043871,0.025890108,5.993003577,2.996501788,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.234284171,0.461263393
4176,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.47483947
4177,0.932043871,0.025890108,4.019159637,2.009579819,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.317018431,0.47322327
4178,0.932043871,0.025890108,3.589117847,1.794558924,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.086501386,0.469344391
4179,0.932043871,0.025890108,3.506693171,1.753346585,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.042318953,0.507809944
4180,0.932043871,0.025890108,3.523715659,1.761857829,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.051443586,0.970366296
4181,0.932043871,0.025890108,3.564927997,1.782463998,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.073534802,1.521167152
4182,0.932043871,0.025890108,3.996761627,1.998380814,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.305012335,1.281969597
4183,0.932043871,0.025890108,5.57563598,2.78781799,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.869779094,1.124551747
4184,0.932043871,0.025890108,7.627687609,3.813843804,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.547403157,1.211180051
4185,0.932043871,0.025890108,7.295540524,3.647770262,0.372817549,0.07,1.196024257,0.425493664,0.2,0,3.073270166,1.250292083
4186,0.932043871,0.025890108,7.621655548,3.810827774,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.248078925,1.204068772
4187,0.932043871,0.025890108,7.846531568,3.923265784,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.368620129,1.131339786
4188,0.932043871,0.025890108,8.240736542,4.120368271,0.372817549,0.07,3.167492812,0.425493664,0.2,0,3.57992742,1.158168701
4189,0.932043871,0.025890108,8.020340124,4.010170062,0.372817549,0.07,3.167492812,0.425493664,0.2,0,3.461787435,1.008508609
4190,0.932043871,0.025890108,7.346607987,3.673303993,0.372817549,0.07,2.773199101,0.425493664,0.2,0,3.100644065,1.127460907
4191,0.932043871,0.025890108,7.031244008,3.515622004,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.931598232,1.044065002
4192,0.932043871,0.025890108,6.904023311,3.452011656,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.863403606,1.047620642
4193,0.932043871,0.025890108,7.051850177,3.525925088,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.94264384,1.009801569
4194,0.932043871,0.025890108,7.680786294,3.840393147,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.279775018,1.084146755
4195,0.932043871,0.025890108,10.27910998,5.139554991,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.546310351,0.806160407
4196,0.932043871,0.025890108,10.01122978,5.005614892,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.402717442,0.599286847
4197,0.932043871,0.025890108,8.539734571,4.269867286,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.03629139,0.574397371
4198,0.932043871,0.025890108,8.352487209,4.176243604,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.935920426,0.491324707
4199,0.932043871,0.025890108,6.443651536,3.221825768,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.475846825,0.472576791
4200,0.932043871,0.025890108,4.688412173,2.344206086,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.675760582,0.489062027
4201,0.932043871,0.025890108,4.924935157,2.462467579,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.802544956,0.454475354
4202,0.932043871,0.025890108,4.102480234,2.051240117,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.361681108,0.465788752
4203,0.932043871,0.025890108,3.666167001,1.833083501,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.127802357,0.497466266
4204,0.932043871,0.025890108,3.52729934,1.76364967,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.053364561,0.980709974
4205,0.932043871,0.025890108,3.50490133,1.752450665,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.041358465,1.588401059
4206,1,0.030420516,4.034758294,2.017379147,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.01830676,1.227988528
4207,1,0.030420516,5.387949896,2.693974948,0.474751742,0.07,3.969223358,0.57570615,0.2,0,1.067291632,1.116793989
4208,1,0.030420516,5.514012056,2.757006028,0.474751742,0.07,3.969223358,0.57570615,0.2,0,1.416428906,1.114854549
4209,1,0.030420516,7.053203296,3.526601648,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.505878652,1.260312521
4210,1,0.030420516,8.766203093,4.383101546,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.688495702,1.237362486
4211,1,0.030420516,9.71050319,4.855251595,0.474751742,0.07,1.82790405,0.57570615,0.2,0,4.194672713,1.206977932
4212,1,0.030420516,10.39588229,5.197941146,0.474751742,0.07,2.616491472,0.57570615,0.2,0,4.562059253,1.153643342
4213,1,0.030420516,10.52937443,5.264687216,0.474751742,0.07,3.405078894,0.57570615,0.2,0,4.633615586,1.186613815
4214,1,0.030420516,9.308234932,4.654117466,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.979043227,1.103864391
4215,1,0.030420516,8.186542597,4.093271298,0.474751742,0.07,1.420467215,0.57570615,0.2,0,3.377777936,1.096429872
4216,1,0.030420516,7.480557325,3.740278662,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.999345787,1.076388996
4217,1,0.030420516,6.907168272,3.453584136,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.691989728,0.962285298
4218,1,0.030420516,6.738012743,3.369006371,0.474751742,0.07,2.616491472,0.57570615,0.2,0,2.714561188,1.049560081
4219,0.932043871,0.025890108,8.353777052,4.176888526,0.372817549,0.07,2.497698431,0.425493664,0.2,0,2.778657155,0.775775853
4220,0.932043871,0.025890108,9.263136253,4.631568127,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.001713833,0.613186164
4221,0.932043871,0.025890108,8.74042074,4.37021037,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.143866011,0.592822048
4222,0.932043871,0.025890108,8.420577159,4.210288579,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.972418959,0.499082466
4223,0.932043871,0.025890108,7.000914022,3.500457011,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.774558495,0.47419299
4224,0.932043871,0.025890108,4.351546104,2.175773052,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.495188897,0.483566948
4225,0.932043871,0.025890108,3.678709887,1.839354943,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.13452577,0.469990871
4226,0.932043871,0.025890108,3.497733967,1.748866984,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.037516514,0.452535914
4227,0.932043871,0.025890108,3.393807201,1.696903601,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.981808228,0.497789506
4228,0.932043871,0.025890108,3.462793072,1.731396536,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.018787004,1.069924197
4229,0.932043871,0.025890108,3.837287797,1.918643898,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.219528931,1.521813632
4230,1,0.030420516,5.795241871,2.897620936,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.961985912,1.141360224
4231,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.088672114
4232,1,0.030420516,8.098742398,4.049371199,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.801932394,1.072186877
4233,1,0.030420516,8.186542597,4.093271298,0.474751742,0.07,3.286285853,0.57570615,0.2,0,3.113387113,1.112591869
4234,1,0.030420516,8.01362996,4.00681498,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.285090874,1.179825777
4235,1,0.030420516,8.110389363,4.055194681,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.336957209,1.173360978
4236,1,0.030420516,8.678402894,4.339201447,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.641431806,1.159138421
4237,1,0.030420516,8.495635133,4.247817567,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.543462062,1.172391258
4238,1,0.030420516,7.745749762,3.872874881,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.141497965,1.028872725
4239,1,0.030420516,7.279871156,3.639935578,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.891771166,1.130370066
4240,1,0.030420516,7.136523893,3.568261946,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.814932151,1.052469241
4241,1,0.030420516,7.413363295,3.706681648,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.963327499,1.040509363
4242,1,0.030420516,7.381916892,3.690958446,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.341279404,0.995255772
4243,0.932043871,0.025890108,9.733494461,4.866747231,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.518232673,0.762199776
4244,0.932043871,0.025890108,9.784561924,4.892280962,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.28121575,0.591205848
4245,0.932043871,0.025890108,8.67233079,4.336165395,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.107367478,0.561144534
4246,0.932043871,0.025890108,8.205556264,4.102778132,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.857160436,0.484859908
4247,0.932043871,0.025890108,5.993003577,2.996501788,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.234284171,0.469021151
