;LadeLeistungAuﬂenstehende;LadeLeistungExterneStationen;buildingDemandHourly;carDemandHourly;eMobilityCharge;eMobilityDischarge;fahrverbrauchLokal;fahrverbrauchNetz;gridChargingHourly;pvChargingHourly;resLastAfterEMobility;resLastAfterZureisende;resLastBeforeEMobility
0;0,0;0;0,0;41,23915586702282;0,0;0,0;0,0;41,23915586702282;4,230308393807718;0,0;264,786837465;264,786837465;264,786837465
1;0,0;0;0,0;16,6641431988258;0,0;0,0;0,0;16,6641431988258;10,55740086250421;0,0;238,49172409000002;238,49172409000002;238,49172409000002
2;0,0;0;0,0;2,448141515340101;0,0;0,0;0,0;2,448141515340101;15,0;0,0;217,92271171000002;217,92271171000002;217,92271171000002
3;0,0;0;0,0;2,27672015713218;0,0;0,0;0,0;2,27672015713218;6,732586023937529;0,0;205,05941763500002;205,05941763500002;205,05941763500002
4;0,0;0;0,0;9,999003391872963;0,0;0,0;0,0;9,999003391872963;11,549331336171463;0,0;193,08901028000002;193,08901028000002;193,08901028000002
5;0,0;0;0,0;2,515677689060694;0,0;0,0;0,0;2,515677689060694;15,0;0,0;186,59057847;186,59057847;186,59057847
6;0,0;0;0,0;53,784243311377175;0,0;0,0;0,0;53,784243311377175;15,80661728578798;0,0;165,81015414;165,81015414;165,81015414
7;0,0;0;0,0;95,8362689516332;0,0;0,0;0,0;95,8362689516332;16,830213990619995;0,0;171,44144042000002;171,44144042000002;171,44144042000002
8;0,0;0;0,0;58,207130971467585;0,0;0,0;0,0;58,207130971467585;29,08938798023155;0,0;161,282167445;161,282167445;161,282167445
9;0,0;0;0,0;59,706894013991366;0,0;0,0;0,0;59,706894013991366;53,17397846442009;0,0;140,49669444;140,49669444;140,49669444
10;0,0;0;0,0;52,92675737179504;0,0;0,0;0,0;52,92675737179504;40,42902278112547;0,0;132,138490435;132,138490435;132,138490435
11;0,0;0;0,0;30,283086799390297;0,0;0,0;0,0;30,283086799390297;41,9970269840569;0,0;140,00052081;140,00052081;140,00052081
12;0,0;0;0,0;22,365171856425412;0,0;0,0;0,0;22,365171856425412;41,142436083908706;0,0;158,24906034500003;158,24906034500003;158,24906034500003
13;0,0;0;0,0;24,378072552727687;0,0;0,0;0,0;24,378072552727687;37,26036773412079;0,0;188,48953371;188,48953371;188,48953371
14;0,0;0;0,0;22,40042059023906;0,0;0,0;0,0;22,40042059023906;97,88455094587243;0,0;233,02947328500002;233,02947328500002;233,02947328500002
15;0,0;0;0,0;18,567288510270846;0,0;0,0;0,0;18,567288510270846;103,52177725658476;0,0;263,280334382;263,280334382;263,280334382
16;0,0;0;0,0;37,704352795207456;0,0;0,0;0,0;37,704352795207456;195,58376450155242;0,0;282,253232755;282,253232755;282,253232755
17;0,0;0;0,0;21,936368415215718;0,0;0,0;0,0;21,936368415215718;301,31264817786564;0,0;324,411031503;324,411031503;324,411031503
18;0,0;0;0,0;26,422729635050914;0,0;0,0;0,0;26,422729635050914;428,7508124769613;0,0;338,355325902;338,355325902;338,355325902
19;0,0;0;0,0;15,331535114053327;0,0;0,0;0,0;15,331535114053327;556,4199610355167;0,0;332,615692082;332,615692082;332,615692082
20;0,0;0;0,0;25,879421655797916;0,0;0,0;0,0;25,879421655797916;647,9103665339094;0,0;307,141393675;307,141393675;307,141393675
21;0,0;0;0,0;24,319610457038017;0,0;0,0;0,0;24,319610457038017;735,5813234574607;0,0;279,637564515;279,637564515;279,637564515
22;0,0;0;0,0;13,40651836966417;0,0;0,0;0,0;13,40651836966417;813,7846147945088;0,0;309,19716511999997;309,19716511999997;309,19716511999997
23;0,0;0;0,0;13,647509589340173;0,0;0,0;0,0;13,647509589340173;885,0;0,0;275,93326186;275,93326186;275,93326186
24;0,0;0;0,0;28,599712843246554;0,0;0,0;0,0;28,599712843246554;810,0;0,0;227,52660602;227,52660602;227,52660602
25;0,0;0;0,0;4,79892637223478;0,0;0,0;0,0;4,79892637223478;795,0;0,0;195,783305675;195,783305675;195,783305675
26;0,0;0;0,0;2,626305872007669;0,0;0,0;0,0;2,626305872007669;795,0;0,0;178,58675981500002;178,58675981500002;178,58675981500002
27;0,0;0;0,0;5,914032866883542;0,0;0,0;0,0;5,914032866883542;780,0;0,0;169,413191955;169,413191955;169,413191955
28;0,0;0;0,0;1,7615412054611508;0,0;0,0;0,0;1,7615412054611508;780,0;0,0;173,83281232500002;173,83281232500002;173,83281232500002
29;0,0;0;0,0;4,244073613072056;0,0;0,0;0,0;4,244073613072056;765,0;0,0;187,16550168;187,16550168;187,16550168
30;0,0;0;0,0;29,057316957492386;0,0;0,0;0,0;29,057316957492386;705,0;0,0;233,95264950300003;233,95264950300003;233,95264950300003
31;0,0;0;0,0;53,88012988391842;0,0;0,0;0,0;53,88012988391842;540,0;0,0;302,843441669;302,843441669;302,843441669
32;0,0;0;0,0;72,08312086392141;0,0;0,0;0,0;72,08312086392141;345,0;0,0;335,890019614;335,890019614;335,890019614
33;0,0;0;0,0;45,758472734758946;0,0;0,0;0,0;45,758472734758946;225,0;0,0;261,37507045200005;261,37507045200005;261,37507045200005
34;0,0;0;0,0;30,253660215578414;0,0;0,0;0,0;30,253660215578414;150,0;0,0;198,27173434500003;198,27173434500003;198,27173434500003
35;0,0;0;0,0;18,211710154269475;0,0;0,0;0,0;18,211710154269475;135,0;0,0;177,35564972100002;177,35564972100002;177,35564972100002
36;0,0;0;0,0;21,447021330316574;0,0;0,0;0,0;21,447021330316574;120,0;0,0;170,18121514200004;170,18121514200004;170,18121514200004
37;0,0;0;0,0;21,50475129070909;0,0;0,0;0,0;21,50475129070909;135,0;0,0;172,82903421;172,82903421;172,82903421
38;0,0;0;0,0;46,148327069039524;0,0;0,0;0,0;46,148327069039524;165,0;0,0;223,05650499700008;223,05650499700008;223,05650499700008
39;0,0;0;0,0;16,967312440659715;0,0;0,0;0,0;16,967312440659715;210,0;0,0;327,525131735;327,525131735;327,525131735
40;0,0;0;0,0;33,010204666737685;0,0;0,0;0,0;33,010204666737685;270,0;0,0;351,331642491;351,331642491;351,331642491
41;0,0;0;0,0;8,642613204711264;0,0;0,0;0,0;8,642613204711264;405,0;0,0;393,21765373700003;393,21765373700003;393,21765373700003
42;0,0;0;0,0;19,292883445556974;0,0;0,0;0,0;19,292883445556974;540,0;0,0;394,15992500000004;394,15992500000004;394,15992500000004
43;0,0;0;0,0;23,74113655349898;0,0;0,0;0,0;23,74113655349898;630,0;0,0;370,45561485499996;370,45561485499996;370,45561485499996
44;0,0;0;0,0;21,111219983536976;0,0;0,0;0,0;21,111219983536976;705,0;0,0;335,09223779900003;335,09223779900003;335,09223779900003
45;0,0;0;0,0;5,237090236806052;0,0;0,0;0,0;5,237090236806052;780,0;0,0;323,63331091;323,63331091;323,63331091
46;0,0;0;0,0;8,119370592437512;0,0;0,0;0,0;8,119370592437512;855,0;0,0;322,14178663999996;322,14178663999996;322,14178663999996
47;0,0;0;0,0;5,1303260546562095;0,0;0,0;0,0;5,1303260546562095;900,0;0,0;280,764163195;280,764163195;280,764163195
48;0,0;0;0,0;26,72921745739683;0,0;0,0;0,0;26,72921745739683;795,0;0,0;217,58831370500002;217,58831370500002;217,58831370500002
49;0,0;0;0,0;20,675281150869814;0,0;0,0;0,0;20,675281150869814;765,0;0,0;183,83842774000001;183,83842774000001;183,83842774000001
50;0,0;0;0,0;13,583243509620187;0,0;0,0;0,0;13,583243509620187;750,0;0,0;167,161391065;167,161391065;167,161391065
51;0,0;0;0,0;10,235365367449715;0,0;0,0;0,0;10,235365367449715;735,0;0,0;166,78970805;166,78970805;166,78970805
52;0,0;0;0,0;10,368979432208853;0,0;0,0;0,0;10,368979432208853;720,0;0,0;172,003589755;172,003589755;172,003589755
53;0,0;0;0,0;13,21815909429888;0,0;0,0;0,0;13,21815909429888;690,0;0,0;185,24908615;185,24908615;185,24908615
54;0,0;0;0,0;38,634998539355095;0,0;0,0;0,0;38,634998539355095;600,0;0,0;233,25087189100003;233,25087189100003;233,25087189100003
55;0,0;0;0,0;152,62253002570154;0,0;0,0;0,0;152,62253002570154;315,0;0,0;303,558854727;303,558854727;303,558854727
56;0,0;0;0,0;160,67717845514795;0,0;0,0;0,0;160,67717845514795;90,0;0,0;352,310156636;352,310156636;352,310156636
57;0,0;0;0,0;118,79247852524024;0,0;0,0;0,0;118,79247852524024;93,38556574913946;0,0;334,575807942;334,575807942;334,575807942
58;0,0;0;0,0;33,05684677790278;0,0;0,0;0,0;33,05684677790278;81,87391150081703;0,0;308,80273784900004;308,80273784900004;308,80273784900004
59;0,0;0;0,0;58,73763510163483;0,0;0,0;0,0;58,73763510163483;107,55827009485847;0,0;303,12525339900003;303,12525339900003;303,12525339900003
60;0,0;0;0,0;33,90001547545125;0,0;0,0;0,0;33,90001547545125;135,0;0,0;294,642038312;294,642038312;294,642038312
61;0,0;0;0,0;43,7361402056144;0,0;0,0;0,0;43,7361402056144;124,48703770070324;0,0;281,673189751;281,673189751;281,673189751
62;0,0;0;0,0;59,724543063920706;0,0;0,0;0,0;59,724543063920706;180,0;0,0;305,67364673199995;305,67364673199995;305,67364673199995
63;0,0;0;0,0;23,378311783916175;0,0;0,0;0,0;23,378311783916175;211,82468337050432;0,0;340,83807494900003;340,83807494900003;340,83807494900003
64;0,0;0;0,0;44,882074961450584;0,0;0,0;0,0;44,882074961450584;345,0;0,0;358,752158551;358,752158551;358,752158551
65;0,0;0;0,0;13,79479851266644;0,0;0,0;0,0;13,79479851266644;488,5839068319233;0,0;396,995595785;396,995595785;396,995595785
66;0,0;0;0,0;19,996185297320846;0,0;0,0;0,0;19,996185297320846;731,2302227526329;0,0;394,96668253400003;394,96668253400003;394,96668253400003
67;0,0;0;0,0;54,64962870450409;0,0;0,0;0,0;54,64962870450409;897,271477421657;0,0;371,295167502;371,295167502;371,295167502
68;0,0;0;0,0;42,80793476924929;0,0;0,0;0,0;42,80793476924929;1020,0;0,0;335,735315427;335,735315427;335,735315427
69;0,0;0;0,0;16,09319724553703;0,0;0,0;0,0;16,09319724553703;1155,0;0,0;322,51115671499997;322,51115671499997;322,51115671499997
70;0,0;0;0,0;17,246136835798165;0,0;0,0;0,0;17,246136835798165;1170,0;0,0;311,49642595;311,49642595;311,49642595
71;0,0;0;0,0;9,01750628662766;0,0;0,0;0,0;9,01750628662766;1185,0;0,0;269,303068885;269,303068885;269,303068885
72;0,0;0;0,0;58,85282558323453;0,0;0,0;0,0;58,85282558323453;1080,0;0,0;214,40810649;214,40810649;214,40810649
73;0,0;0;0,0;14,20501499860778;0,0;0,0;0,0;14,20501499860778;1050,0;0,0;180,84577971500002;180,84577971500002;180,84577971500002
74;0,0;0;0,0;6,358423383544675;0,0;0,0;0,0;6,358423383544675;1020,0;0,0;166,67909600500002;166,67909600500002;166,67909600500002
75;0,0;0;0,0;10,779472017449311;0,0;0,0;0,0;10,779472017449311;1005,0;0,0;167,309217235;167,309217235;167,309217235
76;0,0;0;0,0;16,614043144503864;0,0;0,0;0,0;16,614043144503864;990,0;0,0;173,61656184;173,61656184;173,61656184
77;0,0;0;0,0;16,442206406444832;0,0;0,0;0,0;16,442206406444832;975,0;0,0;187,26843648;187,26843648;187,26843648
78;0,0;0;0,0;48,23866770943626;0,0;0,0;0,0;48,23866770943626;870,0;0,0;232,206961718;232,206961718;232,206961718
79;0,0;0;0,0;161,0367349879791;0,0;0,0;0,0;161,0367349879791;570,0;0,0;303,177478669;303,177478669;303,177478669
80;0,0;0;0,0;103,41716728289585;0,0;0,0;0,0;103,41716728289585;300,0;0,0;336,06013525200007;336,06013525200007;336,06013525200007
81;0,0;0;0,0;121,28536183834024;0,0;0,0;0,0;121,28536183834024;120,0;0,0;277,13575924899993;277,13575924899993;277,13575924899993
82;0,0;0;0,0;43,90709180876856;0,0;0,0;0,0;43,90709180876856;120,0;0,0;255,25112920399997;255,25112920399997;255,25112920399997
83;0,0;0;0,0;50,86078528441268;0,0;0,0;0,0;50,86078528441268;120,0;0,0;271,210377747;271,210377747;271,210377747
84;0,0;0;0,0;34,71478845737421;0,0;0,0;0,0;34,71478845737421;135,0;0,0;294,363562279;294,363562279;294,363562279
85;0,0;0;0,0;37,159764292944764;0,0;0,0;0,0;37,159764292944764;180,0;0,0;249,812053457;249,812053457;249,812053457
86;0,0;0;0,0;35,173192460859916;0,0;0,0;0,0;35,173192460859916;210,0;0,0;261,36981212600006;261,36981212600006;261,36981212600006
87;0,0;0;0,0;60,88411871179492;0,0;0,0;0,0;60,88411871179492;285,0;0,0;329,97501099;329,97501099;329,97501099
88;0,0;0;0,0;42,29947043799847;0,0;0,0;0,0;42,29947043799847;435,0;0,0;353,014749463;353,014749463;353,014749463
89;0,0;0;0,0;37,219835224234394;0,0;0,0;0,0;37,219835224234394;585,0;0,0;395,119983524;395,119983524;395,119983524
90;0,0;0;0,0;23,952310074735028;0,0;0,0;0,0;23,952310074735028;840,0;0,0;392,271487772;392,271487772;392,271487772
91;0,0;0;0,0;36,21889342154496;0,0;0,0;0,0;36,21889342154496;975,0;0,0;367,707965228;367,707965228;367,707965228
92;0,0;0;0,0;24,33971275502621;0,0;0,0;0,0;24,33971275502621;1080,0;0,0;332,878040238;332,878040238;332,878040238
93;0,0;0;0,0;24,606421493169538;0,0;0,0;0,0;24,606421493169538;1155,0;0,0;317,882575755;317,882575755;317,882575755
94;0,0;0;0,0;10,411466482893651;0,0;0,0;0,0;10,411466482893651;1185,0;0,0;309,91344898;309,91344898;309,91344898
95;0,0;0;0,0;9,550136778209229;0,0;0,0;0,0;9,550136778209229;1185,0;0,0;271,44902538;271,44902538;271,44902538
96;0,0;0;0,0;60,40517424624924;0,0;0,0;0,0;60,40517424624924;1095,0;0,0;245,26704629500003;245,26704629500003;245,26704629500003
97;0,0;0;0,0;23,853363877543906;0,0;0,0;0,0;23,853363877543906;1065,0;0,0;214,24648863;214,24648863;214,24648863
98;0,0;0;0,0;8,73984713899656;0,0;0,0;0,0;8,73984713899656;1050,0;0,0;194,18995117;194,18995117;194,18995117
99;0,0;0;0,0;3,521229380061883;0,0;0,0;0,0;3,521229380061883;1035,0;0,0;188,850059955;188,850059955;188,850059955
100;0,0;0;0,0;2,176635900072048;0,0;0,0;0,0;2,176635900072048;1035,0;0,0;187,6502481;187,6502481;187,6502481
101;0,0;0;0,0;5,84416122625134;0,0;0,0;0,0;5,84416122625134;1020,0;0,0;191,57680182500002;191,57680182500002;191,57680182500002
102;0,0;0;0,0;69,02163799439165;0,0;0,0;0,0;69,02163799439165;900,0;0,0;192,653419417;192,653419417;192,653419417
103;0,0;0;0,0;128,70162735928875;0,0;0,0;0,0;128,70162735928875;585,0;0,0;247,98192184500002;247,98192184500002;247,98192184500002
104;0,0;0;0,0;97,33237861179948;0,0;0,0;0,0;97,33237861179948;345,0;0,0;304,020595972;304,020595972;304,020595972
105;0,0;0;0,0;112,36140859484175;0,0;0,0;0,0;112,36140859484175;105,0;0,0;326,04503220600003;326,04503220600003;326,04503220600003
106;0,0;0;0,0;33,549939111597574;0,0;0,0;0,0;33,549939111597574;105,0;0,0;333,892460013;333,892460013;333,892460013
107;0,0;0;0,0;33,20482735682375;0,0;0,0;0,0;33,20482735682375;135,0;0,0;342,62656221;342,62656221;342,62656221
108;0,0;0;0,0;19,40405516177097;0,0;0,0;0,0;19,40405516177097;120,0;0,0;339,159651804;339,159651804;339,159651804
109;0,0;0;0,0;36,67106848635328;0,0;0,0;0,0;36,67106848635328;135,0;0,0;317,794378595;317,794378595;317,794378595
110;0,0;0;0,0;30,103325338399483;0,0;0,0;0,0;30,103325338399483;180,0;0,0;301,944129479;301,944129479;301,944129479
111;0,0;0;0,0;71,23691114386062;0,0;0,0;0,0;71,23691114386062;270,0;0,0;291,14955397399996;291,14955397399996;291,14955397399996
112;0,0;0;0,0;37,92328086168753;0,0;0,0;0,0;37,92328086168753;360,0;0,0;288,282194876;288,282194876;288,282194876
113;0,0;0;0,0;42,77348619384134;0,0;0,0;0,0;42,77348619384134;525,0;0,0;338,96149252099997;338,96149252099997;338,96149252099997
114;0,0;0;0,0;41,05872854613879;0,0;0,0;0,0;41,05872854613879;720,0;0,0;354,320111875;354,320111875;354,320111875
115;0,0;0;0,0;25,96212369359361;0,0;0,0;0,0;25,96212369359361;900,0;0,0;345,86812158399994;345,86812158399994;345,86812158399994
116;0,0;0;0,0;40,58716328612007;0,0;0,0;0,0;40,58716328612007;1065,0;0,0;314,74967371900004;314,74967371900004;314,74967371900004
117;0,0;0;0,0;12,716273088265485;0,0;0,0;0,0;12,716273088265485;1185,0;0,0;292,059399261;292,059399261;292,059399261
118;0,0;0;0,0;17,804039825562768;0,0;0,0;0,0;17,804039825562768;1170,0;0,0;313,41433004500004;313,41433004500004;313,41433004500004
119;0,0;0;0,0;11,063753962569077;0,0;0,0;0,0;11,063753962569077;1185,0;0,0;285,421502985;285,421502985;285,421502985
120;0,0;0;0,0;25,617085986019344;0,0;0,0;0,0;25,617085986019344;1110,0;0,0;246,47581465500002;246,47581465500002;246,47581465500002
121;0,0;0;0,0;2,768080980632885;0,0;0,0;0,0;2,768080980632885;1095,0;0,0;211,958500595;211,958500595;211,958500595
122;0,0;0;0,0;7,916370076764638;0,0;0,0;0,0;7,916370076764638;1095,0;0,0;188,08338535000001;188,08338535000001;188,08338535000001
123;0,0;0;0,0;5,104505062491243;0,0;0,0;0,0;5,104505062491243;1095,0;0,0;178,660797365;178,660797365;178,660797365
124;0,0;0;0,0;6,662009878103493;0,0;0,0;0,0;6,662009878103493;1080,0;0,0;174,337148415;174,337148415;174,337148415
125;0,0;0;0,0;1,3903080678726005;0,0;0,0;0,0;1,3903080678726005;1065,0;0,0;173,83402405;173,83402405;173,83402405
126;0,0;0;0,0;44,385743643757166;0,0;0,0;0,0;44,385743643757166;990,0;0,0;162,30205406500002;162,30205406500002;162,30205406500002
127;0,0;0;0,0;96,35338640578688;0,0;0,0;0,0;96,35338640578688;825,0;0,0;176,62109425000003;176,62109425000003;176,62109425000003
128;0,0;0;0,0;81,80391777751683;0,0;0,0;0,0;81,80391777751683;675,0;0,0;189,17157052000002;189,17157052000002;189,17157052000002
129;0,0;0;0,0;69,97612273325714;0,0;0,0;0,0;69,97612273325714;525,0;0,0;224,82995954000003;224,82995954000003;224,82995954000003
130;0,0;0;0,0;60,44521297921527;0,0;0,0;0,0;60,44521297921527;420,0;0,0;250,47484265499997;250,47484265499997;250,47484265499997
131;0,0;0;0,0;25,635073420780568;0,0;0,0;0,0;25,635073420780568;390,0;0,0;273,757328495;273,757328495;273,757328495
132;0,0;0;0,0;24,07627942455779;0,0;0,0;0,0;24,07627942455779;390,0;0,0;277,68651134;277,68651134;277,68651134
133;0,0;0;0,0;32,165855592545945;0,0;0,0;0,0;32,165855592545945;360,0;0,0;252,81635709;252,81635709;252,81635709
134;0,0;0;0,0;21,02681417011576;0,0;0,0;0,0;21,02681417011576;390,0;0,0;252,393095475;252,393095475;252,393095475
135;0,0;0;0,0;36,47740066292927;0,0;0,0;0,0;36,47740066292927;450,0;0,0;257,13451686700006;257,13451686700006;257,13451686700006
136;0,0;0;0,0;22,874939730005774;0,0;0,0;0,0;22,874939730005774;525,0;0,0;261,081188015;261,081188015;261,081188015
137;0,0;0;0,0;12,83542207483399;0,0;0,0;0,0;12,83542207483399;630,0;0,0;318,520375212;318,520375212;318,520375212
138;0,0;0;0,0;15,221356899437623;0,0;0,0;0,0;15,221356899437623;765,0;0,0;346,385920197;346,385920197;346,385920197
139;0,0;0;0,0;14,59764382161232;0,0;0,0;0,0;14,59764382161232;870,0;0,0;344,96185814;344,96185814;344,96185814
140;0,0;0;0,0;13,244010953708456;0,0;0,0;0,0;13,244010953708456;960,0;0,0;316,00423784099996;316,00423784099996;316,00423784099996
141;0,0;0;0,0;16,221926440942553;0,0;0,0;0,0;16,221926440942553;1065,0;0,0;292,274664245;292,274664245;292,274664245
142;0,0;0;0,0;26,37882235359895;0,0;0,0;0,0;26,37882235359895;1125,0;0,0;308,167749585;308,167749585;308,167749585
143;0,0;0;0,0;20,52998634581154;0,0;0,0;0,0;20,52998634581154;1185,0;0,0;273,29236280500004;273,29236280500004;273,29236280500004
144;0,0;0;0,0;39,843753166564504;0,0;0,0;0,0;39,843753166564504;1065,0;0,0;235,97763715500002;235,97763715500002;235,97763715500002
145;0,0;0;0,0;5,080841615812523;0,0;0,0;0,0;5,080841615812523;1035,0;0,0;203,390836865;203,390836865;203,390836865
146;0,0;0;0,0;12,715373347439574;0,0;0,0;0,0;12,715373347439574;1005,0;0,0;186,55404529999998;186,55404529999998;186,55404529999998
147;0,0;0;0,0;3,9718480434908736;0,0;0,0;0,0;3,9718480434908736;990,0;0,0;182,10263009;182,10263009;182,10263009
148;0,0;0;0,0;6,361582519915244;0,0;0,0;0,0;6,361582519915244;975,0;0,0;190,275787285;190,275787285;190,275787285
149;0,0;0;0,0;10,062468295361679;0,0;0,0;0,0;10,062468295361679;960,0;0,0;207,06810259000002;207,06810259000002;207,06810259000002
150;0,0;0;0,0;41,055381761445325;0,0;0,0;0,0;41,055381761445325;855,0;0,0;249,49879178499998;249,49879178499998;249,49879178499998
151;0,0;0;0,0;131,33242224967415;0,0;0,0;0,0;131,33242224967415;600,0;0,0;328,665428132;328,665428132;328,665428132
152;0,0;0;0,0;163,56905658093746;0,0;0,0;0,0;163,56905658093746;255,0;0,0;400,398784237;400,398784237;400,398784237
153;0,0;0;0,0;81,78270623719764;0,0;0,0;0,0;81,78270623719764;90,0;0,0;400,30963937;400,30963937;400,30963937
154;0,0;0;0,0;21,18794151740785;0,0;0,0;0,0;21,18794151740785;120,0;0,0;345,53912092999997;345,53912092999997;345,53912092999997
155;0,0;0;0,0;49,3706159859233;0,0;0,0;0,0;49,3706159859233;120,0;0,0;304,01752908000003;304,01752908000003;304,01752908000003
156;0,0;0;0,0;47,02088076685022;0,0;0,0;0,0;47,02088076685022;135,0;0,0;246,858963584;246,858963584;246,858963584
157;0,0;0;0,0;57,932821845003;0,0;0,0;0,0;57,932821845003;135,0;0,0;263,2040033090001;263,2040033090001;263,2040033090001
158;0,0;0;0,0;49,99703267245643;0,0;0,0;0,0;49,99703267245643;180,0;0,0;333,9414237;333,9414237;333,9414237
159;0,0;0;0,0;51,719420878860845;0,0;0,0;0,0;51,719420878860845;255,0;0,0;404,73854370500004;404,73854370500004;404,73854370500004
160;0,0;0;0,0;19,85680857870161;0,0;0,0;0,0;19,85680857870161;420,0;0,0;419,85163002200005;419,85163002200005;419,85163002200005
161;0,0;0;0,0;29,319050365184278;0,0;0,0;0,0;29,319050365184278;600,0;0,0;458,834499746;458,834499746;458,834499746
162;0,0;0;0,0;32,876307588725496;0,0;0,0;0,0;32,876307588725496;750,0;0,0;428,748962089;428,748962089;428,748962089
163;0,0;0;0,0;31,89089711438245;0,0;0,0;0,0;31,89089711438245;915,0;0,0;377,78669461400006;377,78669461400006;377,78669461400006
164;0,0;0;0,0;31,04462616338148;0,0;0,0;0,0;31,04462616338148;1065,0;0,0;337,03307595999996;337,03307595999996;337,03307595999996
165;0,0;0;0,0;28,921410302287285;0,0;0,0;0,0;28,921410302287285;1140,0;0,0;307,96062498;307,96062498;307,96062498
166;0,0;0;0,0;23,901651659900384;0,0;0,0;0,0;23,901651659900384;1170,0;0,0;323,27902075;323,27902075;323,27902075
167;0,0;0;0,0;8,592884902917561;0,0;0,0;0,0;8,592884902917561;1185,0;0,0;283,9114225;283,9114225;283,9114225
168;0,0;0;0,0;45,93496373259524;0,0;0,0;0,0;45,93496373259524;1110,0;0,0;237,01317719;237,01317719;237,01317719
169;0,0;0;0,0;28,266208583045007;0,0;0,0;0,0;28,266208583045007;1095,0;0,0;204,57150801;204,57150801;204,57150801
170;0,0;0;0,0;4,436568208135429;0,0;0,0;0,0;4,436568208135429;1080,0;0,0;187,378317035;187,378317035;187,378317035
171;0,0;0;0,0;12,323676928546584;0,0;0,0;0,0;12,323676928546584;1065,0;0,0;183,84871683500003;183,84871683500003;183,84871683500003
172;0,0;0;0,0;6,116250849430971;0,0;0,0;0,0;6,116250849430971;1050,0;0,0;193,256989705;193,256989705;193,256989705
173;0,0;0;0,0;7,3539075132368374;0,0;0,0;0,0;7,3539075132368374;1035,0;0,0;210,67747944;210,67747944;210,67747944
174;0,0;0;0,0;37,763092345990465;0,0;0,0;0,0;37,763092345990465;945,0;0,0;249,72782671;249,72782671;249,72782671
175;0,0;0;0,0;92,46340378131902;0,0;0,0;0,0;92,46340378131902;735,0;0,0;329,86798189800004;329,86798189800004;329,86798189800004
176;0,0;0;0,0;128,18585170444643;0,0;0,0;0,0;128,18585170444643;465,0;0,0;410,625640197;410,625640197;410,625640197
177;0,0;0;0,0;103,95511773690097;0,0;0,0;0,0;103,95511773690097;270,0;0,0;419,10046868600006;419,10046868600006;419,10046868600006
178;0,0;0;0,0;63,24709317414387;0,0;0,0;0,0;63,24709317414387;135,0;0,0;414,474818395;414,474818395;414,474818395
179;0,0;0;0,0;40,213831230380585;0,0;0,0;0,0;40,213831230380585;105,0;0,0;416,446079459;416,446079459;416,446079459
180;0,0;0;0,0;31,749524815861253;0,0;0,0;0,0;31,749524815861253;135,0;0,0;389,06919931999994;389,06919931999994;389,06919931999994
181;0,0;0;0,0;29,382334355991137;0,0;0,0;0,0;29,382334355991137;135,0;0,0;354,41700287199996;354,41700287199996;354,41700287199996
182;0,0;0;0,0;31,970875064542437;0,0;0,0;0,0;31,970875064542437;165,0;0,0;372,10747181700003;372,10747181700003;372,10747181700003
183;0,0;0;0,0;46,549741869767104;0,0;0,0;0,0;46,549741869767104;240,0;0,0;405,98746980400006;405,98746980400006;405,98746980400006
184;0,0;0;0,0;23,630579377302592;0,0;0,0;0,0;23,630579377302592;360,0;0,0;417,65747065000005;417,65747065000005;417,65747065000005
185;0,0;0;0,0;32,209341444873715;0,0;0,0;0,0;32,209341444873715;510,0;0,0;458,83174074600004;458,83174074600004;458,83174074600004
186;0,0;0;0,0;27,539052072010712;0,0;0,0;0,0;27,539052072010712;705,0;0,0;430,892754427;430,892754427;430,892754427
187;0,0;0;0,0;30,057171625008195;0,0;0,0;0,0;30,057171625008195;810,0;0,0;380,18656074;380,18656074;380,18656074
188;0,0;0;0,0;19,567831292592388;0,0;0,0;0,0;19,567831292592388;915,0;0,0;338,56435444600004;338,56435444600004;338,56435444600004
189;0,0;0;0,0;40,87496920258002;0,0;0,0;0,0;40,87496920258002;1020,0;0,0;308,59084937800003;308,59084937800003;308,59084937800003
190;0,0;0;0,0;9,313288343490449;0,0;0,0;0,0;9,313288343490449;1155,0;0,0;321,91212480499996;321,91212480499996;321,91212480499996
191;0,0;0;0,0;10,33122183667786;0,0;0,0;0,0;10,33122183667786;1185,0;0,0;282,71634390500003;282,71634390500003;282,71634390500003
192;0,0;0;0,0;33,1360113594877;0,0;0,0;0,0;33,1360113594877;1125,0;0,0;234,671664445;234,671664445;234,671664445
193;0,0;0;0,0;12,847806173308706;0,0;0,0;0,0;12,847806173308706;1110,0;0,0;201,54164586;201,54164586;201,54164586
194;0,0;0;0,0;5,899239015978072;0,0;0,0;0,0;5,899239015978072;1110,0;0,0;185,142731505;185,142731505;185,142731505
195;0,0;0;0,0;6,130184736215176;0,0;0,0;0,0;6,130184736215176;1110,0;0,0;183,07575832499998;183,07575832499998;183,07575832499998
196;0,0;0;0,0;2,529709643596545;0,0;0,0;0,0;2,529709643596545;1110,0;0,0;192,69728926500002;192,69728926500002;192,69728926500002
197;0,0;0;0,0;4,16345995497691;0,0;0,0;0,0;4,16345995497691;1095,0;0,0;210,485693655;210,485693655;210,485693655
198;0,0;0;0,0;36,811916378922035;0,0;0,0;0,0;36,811916378922035;1035,0;0,0;250,760870137;250,760870137;250,760870137
