;PE_OhnePV [kWh/m²];CO2_OhnePV [kg/m²];PE_MitPV [kWh/m²];CO2_MitPV [kg/m²];PE_MitLC [kWh/m²];CO2_MitLC [kg/m²];PE_MitZureisende [kWh/m²];CO2_MitZureisende [kg/m²]
2860;0,004901692546959236;0,0006545931186129105;0,004817566792678241;0,0006386341585911337;0,004850613746786244;0,000639974013735813;0,00486802209784287;0,0006449564038658128
2861;0,00648492119493243;0,0008660242861586978;0,006264639342444249;0,0008039827353146014;0,006242024144142234;0,0007965054750704696;0,006270609432060686;0,000804686781612647
2862;0,009476457406340767;0,0012655269067961402;0,009225319495340141;0,0010811694605358628;0,008473815858768396;0,0009785639811116346;0,00852230386904019;0,000992441584051493
2863;0,016252588596002152;0,002170440628959781;0,015248657039683432;0,0017414897322442719;0,014338217064751392;0,0016225342941535298;0,014363682130427834;0,001629822571571269
2864;0,018661928621277284;0,002492194265246523;0,015733643282646956;0,0017010210561887794;0,016029305269581913;0,0017387193059681932;0,016029305269581913;0,0017387193059681932
2865;0,015247253034613443;0,0020361837913312887;0,012776626042243186;0,0011901916353464995;0,011907224831703554;0,0010802446849812173;0,01191271150335729;0,0010818150082476316
2866;0,015368203931423283;0,002052336094639438;0,010435390211409459;0,0008536849240343442;0,01137098320113839;0,0009726128219005375;0,01137098320113839;0,0009726128219005375
2867;0,01307835726386915;0,0017465401156179687;0,01015533630539345;0,0008156842977884052;0,008699542505887838;0,0006328449533488808;0,008699542505887838;0,0006328449533488808
2868;0,011120224789069847;0,0014850426775276817;0,006460086202607983;0,00037206144812236726;0,006805525563331916;0,0004166156478379822;0,006805525563331916;0,0004166156478379822
2869;0,010717669997363923;0,0014312837781289794;0,006080928275567422;0,0003221829920743433;0,006316323146692281;0,0003529626802356292;0,006316323146692281;0,0003529626802356292
2870;0,0104178432084574;0,0013912436183446274;0,007472630073275241;0,0005186173053365887;0,006768822745822028;0,00043221058647866526;0,006768822745822028;0,00043221058647866526
2871;0,01101398787552306;0,0014708553428704845;0,008185319516583366;0,0006851941224765314;0,008301678078327563;0,0006945735733283251;0,00834134193359296;0,000705925642249111
2872;0,010229554680589366;0,0013660987579774404;0,008470254800691818;0,0008676825825892886;0,008350088645756029;0,0008281826169734167;0,008508077605805742;0,0008734001469186788
2873;0,008562020860309915;0,001143409114889489;0,007787575059539605;0,0009143427910508376;0,007501454112283115;0,0008398675973507835;0,007748233316726176;0,0009104975075879351
2874;0,009766066497238095;0,0013042025512134418;0,009254411033287155;0,0012144312389784564;0,009448528552425608;0,0012133210014912475;0,0096114806274345;0,0012599590091662057
2875;0,010518059345753736;0,001404626912629138;0,01035654288281416;0,001371969227673357;0,010386741860899574;0,00136704294282605;0,010445496828654631;0,0013838590198042217
2876;0,010101718767197029;0,0013490269999231475;0,010424605176411864;0,0013790575463343271;0,009952018129241048;0,001306181644921953;0,010040271202952264;0,0013314402832599907
